task_id,route,model_decision,valid_format,p_defer,p_self,score,margin,logp_self,logp_defer,self_passed,prediction,reference,expert_passed,expert_available,expert_has_answer,answer_len
mmlu/all/test/010533,post_self,self,1,4.985958212727021e-05,0.9999501404178728,0.9999501404178728,-9.90625,-4.40625,-14.3125,1,A,A,,0,0,30
mmlu/all/test/010534,post_self,self,1,0.047096084082605,0.952903915917395,0.952903915917395,-3.00732421875,-0.08642578125,-3.09375,1,C,C,,0,0,95
mmlu/all/test/010535,post_self,self,1,0.03752037038116742,0.9624796296188326,0.9624796296188326,-3.24462890625,-0.06787109375,-3.3125,1,C,C,,0,0,44
mmlu/all/test/010536,post_defer,defer,1,0.32124702583500586,0.6787529741649941,0.6787529741649941,-0.748046875,-0.400390625,-1.1484375,0,C,A,,0,0,13
mmlu/all/test/010537,post_defer,defer,1,0.4378234991142019,0.5621765008857982,0.5621765008857982,-0.25,-0.58984375,-0.83984375,1,B,B,,0,0,15
mmlu/all/test/010538,post_defer,defer,1,0.32124702583500586,0.6787529741649941,0.6787529741649941,-0.748046875,-0.400390625,-1.1484375,0,B,A,,0,0,13
mmlu/all/test/010539,post_defer,defer,1,0.32124702583500586,0.6787529741649941,0.6787529741649941,-0.748046875,-0.400390625,-1.1484375,0,D,B,,0,0,19
mmlu/all/test/010540,post_defer,defer,1,0.001477942980215951,0.998522057019784,0.998522057019784,-6.515625,-0.609375,-7.125,0,C,B,,0,0,100
mmlu/all/test/010541,post_defer,defer,1,0.14817041344298693,0.8518295865570131,0.8518295865570131,-1.7490234375,-0.1728515625,-1.921875,0,D,C,,0,0,11
mmlu/all/test/010542,post_defer,defer,1,0.022933564232383716,0.9770664357676163,0.9770664357676163,-3.751953125,-0.248046875,-4.0,1,C,C,,0,0,78
mmlu/all/test/010543,post_defer,defer,1,0.6220002299153026,0.37799977008469743,0.37799977008469743,0.498046875,-0.98828125,-0.490234375,0,B,A,,0,0,15
mmlu/all/test/010544,post_defer,defer,1,0.4678179887239768,0.5321820112760232,0.5321820112760232,-0.12890625,-0.90234375,-1.03125,0,B,C,,0,0,81
mmlu/all/test/010545,post_defer,defer,1,0.5,0.5,0.5,0.0,-0.7109375,-0.7109375,1,C,C,,0,0,12
mmlu/all/test/010546,post_defer,defer,1,0.32082130082460697,0.679178699175393,0.679178699175393,-0.75,-0.40625,-1.15625,0,A,B,,0,0,21
mmlu/all/test/010547,post_defer,defer,1,0.012500778752156338,0.9874992212478436,0.9874992212478436,-4.369384765625,-0.036865234375,-4.40625,0,C,D,,0,0,106
mmlu/all/test/010548,post_defer,defer,1,0.011029470022501837,0.9889705299774981,0.9889705299774981,-4.49609375,-0.28515625,-4.78125,0,B,C,,0,0,80
mmlu/all/test/010549,post_defer,defer,1,0.5,0.5,0.5,0.0,-0.703125,-0.703125,0,C,D,,0,0,13
mmlu/all/test/010550,post_defer,defer,1,0.012449647743949029,0.9875503522560509,0.9875503522560509,-4.37353515625,-0.06396484375,-4.4375,0,B,C,,0,0,58
mmlu/all/test/010551,post_defer,defer,1,0.004627530047867153,0.9953724699521328,0.9953724699521328,-5.37109375,-0.16015625,-5.53125,1,C,C,,0,0,96
mmlu/all/test/010552,post_self,self,1,0.05994891671249762,0.9400510832875024,0.9400510832875024,-2.75244140625,-0.07568359375,-2.828125,0,A,D,,0,0,22
mmlu/all/test/010553,post_defer,defer,1,0.022960933214198252,0.9770390667858018,0.9770390667858018,-3.750732421875,-0.046142578125,-3.796875,1,B,B,,0,0,81
mmlu/all/test/010554,post_defer,defer,1,0.22303841721688147,0.7769615827831186,0.7769615827831186,-1.248046875,-0.267578125,-1.515625,0,B,A,,0,0,14
mmlu/all/test/010555,post_self,self,1,0.0019164335123504983,0.9980835664876495,0.9980835664876495,-6.25537109375,-0.02587890625,-6.28125,1,A,A,,0,0,166
mmlu/all/test/010556,post_defer,defer,1,0.18227991814270542,0.8177200818572946,0.8177200818572946,-1.5009765625,-0.2255859375,-1.7265625,0,B,C,,0,0,148
mmlu/all/test/010557,post_defer,defer,1,0.008577485413711986,0.991422514586288,0.991422514586288,-4.75,-1.15625,-5.90625,0,A,C,,0,0,215
mmlu/all/test/010558,post_defer,defer,1,0.3203958736819564,0.6796041263180437,0.6796041263180437,-0.751953125,-0.404296875,-1.15625,0,C,B,,0,0,14
mmlu/all/test/010559,post_defer,defer,1,0.16505408392910761,0.8349459160708924,0.8349459160708924,-1.62109375,-0.39453125,-2.015625,1,C,C,,0,0,79
mmlu/all/test/010560,post_defer,defer,1,0.006692850924284856,0.9933071490757152,0.9933071490757152,-5.0,-6.5,-11.5,0,A,C,,0,0,81
mmlu/all/test/010561,post_self,self,1,0.0006317056705777497,0.9993682943294222,0.9993682943294222,-7.366455078125,-0.039794921875,-7.40625,1,C,C,,0,0,137
mmlu/all/test/010562,post_defer,defer,1,0.6796041263180436,0.32039587368195643,0.32039587368195643,0.751953125,-1.1484375,-0.396484375,1,C,C,,0,0,12
mmlu/all/test/010563,post_defer,defer,1,0.2681740995451041,0.7318259004548959,0.7318259004548959,-1.00390625,-0.33203125,-1.3359375,1,C,C,,0,0,15
mmlu/all/test/010564,post_defer,defer,1,0.37754066879814546,0.6224593312018545,0.6224593312018545,-0.5,-0.5078125,-1.0078125,0,A,D,,0,0,46
mmlu/all/test/010565,post_defer,defer,1,0.14829371355296317,0.8517062864470368,0.8517062864470368,-1.748046875,-0.181640625,-1.9296875,1,B,B,,0,0,14
mmlu/all/test/010566,post_defer,defer,1,0.2689414213699951,0.7310585786300049,0.7310585786300049,-1.0,-0.328125,-1.328125,1,B,B,,0,0,10
mmlu/all/test/010567,post_defer,defer,1,0.7772998611746911,0.22270013882530892,0.22270013882530892,1.25,-1.5078125,-0.2578125,0,C,A,,0,0,14
mmlu/all/test/010568,post_self,self,1,3.4520393168125445e-05,0.9999654796068319,0.9999654796068319,-10.27392578125,-0.03857421875,-10.3125,0,C,B,,0,0,51
mmlu/all/test/010569,post_self,self,1,0.007504157487681738,0.9924958425123183,0.9924958425123183,-4.884765625,-0.365234375,-5.25,1,A,A,,0,0,54
mmlu/all/test/010570,post_defer,defer,1,0.4378234991142019,0.5621765008857982,0.5621765008857982,-0.25,-0.6015625,-0.8515625,1,C,C,,0,0,120
mmlu/all/test/010571,post_defer,defer,1,0.022911691986710152,0.9770883080132898,0.9770883080132898,-3.7529296875,-0.1689453125,-3.921875,0,B,D,,0,0,86
mmlu/all/test/010572,post_defer,defer,1,0.11951086374144179,0.8804891362585582,0.8804891362585582,-1.9970703125,-0.1435546875,-2.140625,1,B,B,,0,0,104
mmlu/all/test/010573,post_defer,defer,1,0.03291458038707341,0.9670854196129266,0.9670854196129266,-3.38037109375,-0.07275390625,-3.453125,0,C,A,,0,0,91
mmlu/all/test/010574,post_defer,defer,1,0.18286288290610314,0.8171371170938968,0.8171371170938968,-1.4970703125,-0.2216796875,-1.71875,1,C,C,,0,0,14
mmlu/all/test/010575,post_self,self,1,1.6310557648688766e-05,0.9999836894423513,0.9999836894423513,-11.023681640625,-0.038818359375,-11.0625,1,B,B,,0,0,57
mmlu/all/test/010576,post_defer,defer,1,0.06044614461322376,0.9395538553867763,0.9395538553867763,-2.74365234375,-0.08447265625,-2.828125,0,B,D,,0,0,14
mmlu/all/test/010577,post_defer,defer,1,0.1480471980316895,0.8519528019683105,0.8519528019683105,-1.75,-0.1875,-1.9375,0,D,A,,0,0,62
mmlu/all/test/010578,post_defer,defer,1,0.0011695102650555148,0.9988304897349445,0.9988304897349445,-6.75,-1.1875,-7.9375,0,C,B,,0,0,59
mmlu/all/test/010579,post_defer,defer,1,0.023043231663490583,0.9769567683365095,0.9769567683365095,-3.7470703125,-0.0341796875,-3.78125,1,D,D,,0,0,22
mmlu/all/test/010580,post_self,self,1,0.022829852350548036,0.977170147649452,0.977170147649452,-3.756591796875,-0.055908203125,-3.8125,1,D,D,,0,0,50
mmlu/all/test/010581,post_defer,defer,1,0.18227991814270542,0.8177200818572946,0.8177200818572946,-1.5009765625,-0.2177734375,-1.71875,1,B,B,,0,0,15
mmlu/all/test/010582,post_defer,defer,1,0.18286288290610314,0.8171371170938968,0.8171371170938968,-1.4970703125,-0.2216796875,-1.71875,0,C,D,,0,0,13
mmlu/all/test/010583,post_defer,defer,1,0.37708178707321444,0.6229182129267856,0.6229182129267856,-0.501953125,-0.486328125,-0.98828125,0,B,D,,0,0,16
mmlu/all/test/010584,post_defer,defer,1,0.0013121626183111748,0.9986878373816889,0.9986878373816889,-6.634765625,-0.146484375,-6.78125,1,C,C,,0,0,48
mmlu/all/test/010585,post_defer,defer,1,0.5,0.5,0.5,0.0,-0.72265625,-0.72265625,0,C,A,,0,0,46
mmlu/all/test/010586,post_defer,defer,1,0.042186266619497134,0.9578137333805029,0.9578137333805029,-3.12255859375,-0.08056640625,-3.203125,0,C,D,,0,0,130
mmlu/all/test/010587,post_self,self,1,0.0019276738674833,0.9980723261325167,0.9980723261325167,-6.24951171875,-0.03173828125,-6.28125,1,B,B,,0,0,29
mmlu/all/test/010588,post_defer,defer,1,0.2681740995451041,0.7318259004548959,0.7318259004548959,-1.00390625,-0.33203125,-1.3359375,0,B,C,,0,0,25
mmlu/all/test/010589,post_defer,defer,1,0.00020184421628825368,0.9997981557837118,0.9997981557837118,-8.5078125,-0.2421875,-8.75,0,D,B,,0,0,152
mmlu/all/test/010590,post_defer,defer,1,0.20149878703776591,0.7985012129622341,0.7985012129622341,-1.376953125,-0.294921875,-1.671875,0,C,A,,0,0,14
mmlu/all/test/010591,post_defer,defer,1,0.22303841721688147,0.7769615827831186,0.7769615827831186,-1.248046875,-0.306640625,-1.5546875,1,B,B,,0,0,109
mmlu/all/test/010592,post_self,self,0,4.298194204721344e-05,0.9999570180579528,0.9999570180579528,-10.0546875,-0.4453125,-10.5,1,C,C,,0,0,17
mmlu/all/test/010593,post_defer,defer,1,0.09560247348132944,0.9043975265186706,0.9043975265186706,-2.2470703125,-0.2373046875,-2.484375,1,A,A,,0,0,71
mmlu/all/test/010594,post_defer,defer,1,0.07565305307724958,0.9243469469227504,0.9243469469227504,-2.5029296875,-0.1376953125,-2.640625,0,C,A,,0,0,15
mmlu/all/test/010595,post_defer,defer,1,0.5,0.5,0.5,0.0,-0.703125,-0.703125,1,B,B,,0,0,14
mmlu/all/test/010596,post_defer,defer,1,0.6224593312018546,0.3775406687981454,0.3775406687981454,0.5,-0.984375,-0.484375,0,B,D,,0,0,21
mmlu/all/test/010597,post_defer,defer,1,0.679178699175393,0.320821300824607,0.320821300824607,0.75,-1.1484375,-0.3984375,1,C,C,,0,0,12
mmlu/all/test/010598,post_defer,defer,1,0.020254690564739046,0.979745309435261,0.979745309435261,-3.87890625,-0.12109375,-4.0,1,A,A,,0,0,141
mmlu/all/test/010599,post_self,self,1,0.007475120241849684,0.9925248797581503,0.9925248797581503,-4.888671875,-0.142578125,-5.03125,1,A,A,,0,0,79
mmlu/all/test/010600,post_defer,defer,1,0.002434382008505326,0.9975656179914947,0.9975656179914947,-6.015625,-3.546875,-9.5625,1,A,A,,0,0,27
mmlu/all/test/010601,post_defer,defer,1,0.6224593312018546,0.3775406687981454,0.3775406687981454,0.5,-0.984375,-0.484375,0,C,B,,0,0,20
mmlu/all/test/010602,post_defer,defer,1,0.059784026740338565,0.9402159732596614,0.9402159732596614,-2.75537109375,-0.07275390625,-2.828125,0,D,B,,0,0,15
mmlu/all/test/010603,post_defer,defer,1,0.14829371355296317,0.8517062864470368,0.8517062864470368,-1.748046875,-0.197265625,-1.9453125,0,A,B,,0,0,71
mmlu/all/test/010604,post_self,self,1,0.0329301265157465,0.9670698734842536,0.9670698734842536,-3.3798828125,-0.1201171875,-3.5,1,A,A,,0,0,75
mmlu/all/test/010605,post_defer,defer,1,0.015975327513060945,0.984024672486939,0.984024672486939,-4.12060546875,-0.06689453125,-4.1875,1,C,C,,0,0,106
mmlu/all/test/010606,post_defer,defer,1,0.37708178707321444,0.6229182129267856,0.6229182129267856,-0.501953125,-0.486328125,-0.98828125,1,B,B,,0,0,20
mmlu/all/test/010607,post_defer,defer,1,0.006728653035083826,0.9932713469649161,0.9932713469649161,-4.99462890625,-0.09912109375,-5.09375,1,B,B,,0,0,48
mmlu/all/test/010608,post_defer,defer,1,0.6229182129267856,0.3770817870732144,0.3770817870732144,0.501953125,-0.9921875,-0.490234375,0,C,D,,0,0,15
mmlu/all/test/010609,post_defer,defer,1,0.4378234991142019,0.5621765008857982,0.5621765008857982,-0.25,-0.58984375,-0.83984375,0,C,B,,0,0,14
mmlu/all/test/010610,post_self,self,1,0.03709946194871547,0.9629005380512845,0.9629005380512845,-3.25634765625,-0.07177734375,-3.328125,1,A,A,,0,0,42
mmlu/all/test/010611,post_defer,defer,1,0.5621765008857981,0.43782349911420193,0.43782349911420193,0.25,-0.8359375,-0.5859375,1,B,B,,0,0,15
mmlu/all/test/010612,post_defer,defer,1,0.0946777017913266,0.9053222982086734,0.9053222982086734,-2.2578125,-0.6640625,-2.921875,0,B,C,,0,0,179
mmlu/all/test/010613,post_defer,defer,1,0.01805533497349937,0.9819446650265007,0.9819446650265007,-3.99609375,-0.09765625,-4.09375,0,C,D,,0,0,94
mmlu/all/test/010614,post_self,self,1,2.4925123171742255e-05,0.9999750748768282,0.9999750748768282,-10.599609375,-0.462890625,-11.0625,1,A,A,,0,0,48
mmlu/all/test/010615,post_self,self,1,0.04742587317756679,0.9525741268224333,0.9525741268224333,-3.0,-0.296875,-3.296875,1,A,A,,0,0,19
mmlu/all/test/010616,post_defer,defer,1,0.015663648711668327,0.9843363512883316,0.9843363512883316,-4.140625,-3.171875,-7.3125,0,A,B,,0,0,76
mmlu/all/test/010617,post_defer,defer,1,0.22270013882530884,0.7772998611746912,0.7772998611746912,-1.25,-0.28125,-1.53125,1,B,B,,0,0,33
mmlu/all/test/010618,post_defer,defer,1,0.5,0.5,0.5,0.0,-0.7109375,-0.7109375,1,C,C,,0,0,16
mmlu/all/test/010619,post_defer,defer,1,0.0008072304985619872,0.999192769501438,0.999192769501438,-7.12109375,-0.69140625,-7.8125,0,A,D,,0,0,32
mmlu/all/test/010620,post_defer,defer,1,0.32082130082460697,0.679178699175393,0.679178699175393,-0.75,-0.40625,-1.15625,0,D,C,,0,0,39
mmlu/all/test/010621,post_defer,defer,1,0.5621765008857981,0.43782349911420193,0.43782349911420193,0.25,-0.83984375,-0.58984375,0,B,D,,0,0,15
mmlu/all/test/010622,post_defer,defer,1,0.11951086374144179,0.8804891362585582,0.8804891362585582,-1.9970703125,-0.1435546875,-2.140625,0,A,B,,0,0,16
mmlu/all/test/010623,post_defer,defer,1,0.4378234991142019,0.5621765008857982,0.5621765008857982,-0.25,-0.58984375,-0.83984375,0,B,D,,0,0,13
mmlu/all/test/010624,post_defer,defer,1,0.4378234991142019,0.5621765008857982,0.5621765008857982,-0.25,-0.58984375,-0.83984375,0,C,A,,0,0,27
mmlu/all/test/010625,post_self,self,1,2.1718928279852747e-05,0.9999782810717202,0.9999782810717202,-10.7373046875,-0.0751953125,-10.8125,1,A,A,,0,0,119
mmlu/all/test/010626,post_defer,defer,1,0.37754066879814546,0.6224593312018545,0.6224593312018545,-0.5,-0.5390625,-1.0390625,1,C,C,,0,0,29
mmlu/all/test/010627,post_defer,defer,1,0.1647850974181823,0.8352149025818176,0.8352149025818176,-1.623046875,-0.337890625,-1.9609375,1,A,A,,0,0,78
mmlu/all/test/010628,post_self,self,1,0.002805021376806726,0.9971949786231933,0.9971949786231933,-5.87353515625,-0.03271484375,-5.90625,0,B,C,,0,0,45
mmlu/all/test/010629,post_defer,defer,1,0.0021742253421720634,0.997825774657828,0.997825774657828,-6.12890625,-0.52734375,-6.65625,0,C,A,,0,0,78
mmlu/all/test/010630,post_defer,defer,1,0.7314424129709252,0.26855758702907484,0.26855758702907484,1.001953125,-1.3203125,-0.318359375,1,B,B,,0,0,14
mmlu/all/test/010631,post_defer,defer,1,0.32124702583500586,0.6787529741649941,0.6787529741649941,-0.748046875,-0.408203125,-1.15625,1,C,C,,0,0,114
mmlu/all/test/010632,post_defer,defer,1,0.679178699175393,0.320821300824607,0.320821300824607,0.75,-1.171875,-0.421875,0,A,B,,0,0,114
mmlu/all/test/010633,post_defer,defer,1,0.4073334000459302,0.5926665999540698,0.5926665999540698,-0.375,-0.5703125,-0.9453125,0,A,D,,0,0,77
mmlu/all/test/010634,post_defer,defer,1,0.005865338360797101,0.9941346616392029,0.9941346616392029,-5.1328125,-1.8359375,-6.96875,1,C,C,,0,0,92
mmlu/all/test/010635,post_defer,defer,1,0.07585818002124356,0.9241418199787564,0.9241418199787564,-2.5,-3.65625,-6.15625,0,C,B,,0,0,49
mmlu/all/test/010636,post_self,self,1,0.00010975090534032795,0.9998902490946596,0.9998902490946596,-9.1171875,-0.9453125,-10.0625,1,A,A,,0,0,50
mmlu/all/test/010637,post_defer,defer,1,0.18213440280618404,0.817865597193816,0.817865597193816,-1.501953125,-0.216796875,-1.71875,1,B,B,,0,0,93
mmlu/all/test/010638,post_defer,defer,1,4.4694071442156975e-05,0.9999553059285579,0.9999553059285579,-10.015625,-1.484375,-11.5,1,A,A,,0,0,20
mmlu/all/test/010639,post_self,self,1,0.18227991814270542,0.8177200818572946,0.8177200818572946,-1.5009765625,-0.2177734375,-1.71875,0,A,C,,0,0,51
mmlu/all/test/010640,post_defer,defer,1,0.6783269517867622,0.32167304821323783,0.32167304821323783,0.74609375,-1.1953125,-0.44921875,0,B,C,,0,0,173
mmlu/all/test/010641,post_defer,defer,1,0.10743747660842011,0.8925625233915799,0.8925625233915799,-2.1171875,-0.7734375,-2.890625,0,D,A,,0,0,263
mmlu/all/test/010642,post_defer,defer,1,0.6787529741649941,0.32124702583500586,0.32124702583500586,0.748046875,-1.1640625,-0.416015625,1,A,A,,0,0,160
mmlu/all/test/010643,post_defer,defer,1,0.5621765008857981,0.43782349911420193,0.43782349911420193,0.25,-0.84765625,-0.59765625,0,C,A,,0,0,138
mmlu/all/test/010644,post_defer,defer,1,0.29502676635499137,0.7049732336450086,0.7049732336450086,-0.87109375,-0.49609375,-1.3671875,0,A,B,,0,0,99
mmlu/all/test/010645,post_self,self,1,0.008511303026562552,0.9914886969734374,0.9914886969734374,-4.7578125,-1.1484375,-5.90625,1,D,D,,0,0,120
mmlu/all/test/010646,post_defer,defer,1,0.005919682698637215,0.9940803173013628,0.9940803173013628,-5.12353515625,-0.03271484375,-5.15625,1,C,C,,0,0,135
mmlu/all/test/010647,post_defer,defer,1,0.37754066879814546,0.6224593312018545,0.6224593312018545,-0.5,-0.4921875,-0.9921875,1,C,C,,0,0,124
mmlu/all/test/010648,post_defer,defer,1,0.7772998611746911,0.22270013882530892,0.22270013882530892,1.25,-1.515625,-0.265625,0,B,A,,0,0,71
mmlu/all/test/010649,post_defer,defer,1,0.37708178707321444,0.6229182129267856,0.6229182129267856,-0.501953125,-0.482421875,-0.984375,0,B,C,,0,0,22
mmlu/all/test/010650,post_defer,defer,1,0.7769615827831184,0.22303841721688156,0.22303841721688156,1.248046875,-1.5546875,-0.306640625,1,A,A,,0,0,31
mmlu/all/test/010651,post_defer,defer,1,0.37754066879814546,0.6224593312018545,0.6224593312018545,-0.5,-0.48828125,-0.98828125,1,C,C,,0,0,149
mmlu/all/test/010652,post_defer,defer,1,0.4378234991142019,0.5621765008857982,0.5621765008857982,-0.25,-0.6015625,-0.8515625,0,A,C,,0,0,164
mmlu/all/test/010653,post_defer,defer,1,0.029312230751356316,0.9706877692486436,0.9706877692486436,-3.5,-0.203125,-3.703125,1,D,D,,0,0,152
mmlu/all/test/010654,post_defer,defer,1,0.5,0.5,0.5,0.0,-0.72265625,-0.72265625,0,B,A,,0,0,19
mmlu/all/test/010655,post_defer,defer,1,0.679178699175393,0.320821300824607,0.320821300824607,0.75,-1.171875,-0.421875,0,C,B,,0,0,83
mmlu/all/test/010656,post_defer,defer,1,0.2689414213699951,0.7310585786300049,0.7310585786300049,-1.0,-0.3515625,-1.3515625,0,C,B,,0,0,73
mmlu/all/test/010657,post_defer,defer,1,0.2693256023055673,0.7306743976944328,0.7306743976944328,-0.998046875,-0.330078125,-1.328125,1,D,D,,0,0,106
mmlu/all/test/010658,post_defer,defer,1,0.5621765008857981,0.43782349911420193,0.43782349911420193,0.25,-0.84375,-0.59375,0,B,C,,0,0,96
mmlu/all/test/010659,post_defer,defer,1,0.679178699175393,0.320821300824607,0.320821300824607,0.75,-1.1640625,-0.4140625,0,A,C,,0,0,78
mmlu/all/test/010660,post_defer,defer,1,0.017900168955005593,0.9820998310449944,0.9820998310449944,-4.0048828125,-0.0888671875,-4.09375,1,C,C,,0,0,146
mmlu/all/test/010661,post_defer,defer,1,0.46879062662624377,0.5312093733737562,0.5312093733737562,-0.125,-0.734375,-0.859375,0,C,A,,0,0,91
mmlu/all/test/010662,post_defer,defer,1,0.4378234991142019,0.5621765008857982,0.5621765008857982,-0.25,-0.609375,-0.859375,1,A,A,,0,0,161
mmlu/all/test/010663,post_defer,defer,1,0.8169911499760516,0.1830088500239484,0.1830088500239484,1.49609375,-1.7109375,-0.21484375,0,C,B,,0,0,94
mmlu/all/test/010664,post_defer,defer,1,0.37754066879814546,0.6224593312018545,0.6224593312018545,-0.5,-0.48828125,-0.98828125,0,D,C,,0,0,98
mmlu/all/test/010665,post_defer,defer,1,0.1476780597041612,0.8523219402958389,0.8523219402958389,-1.7529296875,-0.1767578125,-1.9296875,0,D,A,,0,0,105
mmlu/all/test/010666,post_defer,defer,1,0.32167304821323783,0.6783269517867622,0.6783269517867622,-0.74609375,-0.39453125,-1.140625,0,B,A,,0,0,22
mmlu/all/test/010667,post_defer,defer,1,0.3203958736819564,0.6796041263180437,0.6796041263180437,-0.751953125,-0.396484375,-1.1484375,0,D,A,,0,0,68
mmlu/all/test/010668,post_defer,defer,1,0.4378234991142019,0.5621765008857982,0.5621765008857982,-0.25,-0.60546875,-0.85546875,0,B,D,,0,0,115
mmlu/all/test/010669,post_defer,defer,1,0.16465073616988157,0.8353492638301184,0.8353492638301184,-1.6240234375,-0.2275390625,-1.8515625,0,B,A,,0,0,76
mmlu/all/test/010670,post_defer,defer,1,0.2697101295716962,0.7302898704283038,0.7302898704283038,-0.99609375,-0.34765625,-1.34375,1,C,C,,0,0,123
mmlu/all/test/010671,post_self,self,1,0.003222484324002434,0.9967775156759976,0.9967775156759976,-5.734375,-1.328125,-7.0625,1,D,D,,0,0,84
mmlu/all/test/010672,post_defer,defer,1,0.11858909657632803,0.881410903423672,0.881410903423672,-2.005859375,-0.150390625,-2.15625,0,C,D,,0,0,89
mmlu/all/test/010673,post_self,self,1,0.014090734483708199,0.9859092655162918,0.9859092655162918,-4.248046875,-0.033203125,-4.28125,1,B,B,,0,0,32
mmlu/all/test/010674,post_defer,defer,1,0.5621765008857981,0.43782349911420193,0.43782349911420193,0.25,-0.8515625,-0.6015625,1,C,C,,0,0,46
mmlu/all/test/010675,post_defer,defer,1,0.3784590902141952,0.6215409097858048,0.6215409097858048,-0.49609375,-0.50390625,-1.0,1,A,A,,0,0,164
mmlu/all/test/010676,post_defer,defer,1,0.2934044820389496,0.7065955179610504,0.7065955179610504,-0.87890625,-0.39453125,-1.2734375,0,C,D,,0,0,74
mmlu/all/test/010677,post_defer,defer,1,0.3784590902141952,0.6215409097858048,0.6215409097858048,-0.49609375,-0.51171875,-1.0078125,0,A,C,,0,0,98
mmlu/all/test/010678,post_self,self,1,0.023103766844839346,0.9768962331551606,0.9768962331551606,-3.744384765625,-0.052490234375,-3.796875,1,B,B,,0,0,51
mmlu/all/test/010679,post_defer,defer,1,0.5,0.5,0.5,0.0,-0.71484375,-0.71484375,1,C,C,,0,0,83
mmlu/all/test/010680,post_defer,defer,1,0.11981949276047273,0.8801805072395272,0.8801805072395272,-1.994140625,-0.162109375,-2.15625,0,A,D,,0,0,57
mmlu/all/test/010681,post_defer,defer,1,0.7549149868676283,0.24508501313237174,0.24508501313237174,1.125,-1.4296875,-0.3046875,1,C,C,,0,0,69
mmlu/all/test/010682,post_defer,defer,1,0.1480471980316895,0.8519528019683105,0.8519528019683105,-1.75,-0.1875,-1.9375,1,C,C,,0,0,181
mmlu/all/test/010683,post_self,self,1,0.020138740827729158,0.9798612591722708,0.9798612591722708,-3.884765625,-0.146484375,-4.03125,0,A,C,,0,0,101
mmlu/all/test/010684,post_defer,defer,1,0.07555068069238861,0.9244493193076114,0.9244493193076114,-2.50439453125,-0.10498046875,-2.609375,1,B,B,,0,0,81
mmlu/all/test/010685,post_defer,defer,1,0.679178699175393,0.320821300824607,0.320821300824607,0.75,-1.1640625,-0.4140625,0,C,B,,0,0,139
mmlu/all/test/010686,post_defer,defer,1,0.7302898704283038,0.26971012957169616,0.26971012957169616,0.99609375,-1.328125,-0.33203125,0,A,D,,0,0,34
mmlu/all/test/010687,post_defer,defer,1,0.6224593312018546,0.3775406687981454,0.3775406687981454,0.5,-0.99609375,-0.49609375,0,B,D,,0,0,200
mmlu/all/test/010688,post_defer,defer,1,0.92379880697518,0.07620119302481998,0.07620119302481998,2.4951171875,-2.609375,-0.1142578125,0,C,B,,0,0,85
mmlu/all/test/010689,post_defer,defer,1,0.03305475112948899,0.966945248870511,0.966945248870511,-3.3759765625,-0.2177734375,-3.59375,0,D,A,,0,0,56
mmlu/all/test/010690,post_defer,defer,1,0.4378234991142019,0.5621765008857982,0.5621765008857982,-0.25,-0.59765625,-0.84765625,1,C,C,,0,0,92
mmlu/all/test/010691,post_defer,defer,1,0.4378234991142019,0.5621765008857982,0.5621765008857982,-0.25,-0.6015625,-0.8515625,0,C,D,,0,0,76
mmlu/all/test/010692,post_defer,defer,1,0.037502741260873836,0.9624972587391262,0.9624972587391262,-3.2451171875,-0.0673828125,-3.3125,0,B,A,,0,0,80
mmlu/all/test/010693,post_defer,defer,1,0.2689414213699951,0.7310585786300049,0.7310585786300049,-1.0,-0.328125,-1.328125,0,C,D,,0,0,27
mmlu/all/test/010694,post_defer,defer,1,0.09518112544911916,0.9048188745508808,0.9048188745508808,-2.251953125,-0.123046875,-2.375,1,C,C,,0,0,137
mmlu/all/test/010695,post_defer,defer,1,0.4378234991142019,0.5621765008857982,0.5621765008857982,-0.25,-0.59375,-0.84375,0,B,C,,0,0,131
mmlu/all/test/010696,post_defer,defer,1,0.7772998611746911,0.22270013882530892,0.22270013882530892,1.25,-1.515625,-0.265625,0,A,C,,0,0,195
mmlu/all/test/010697,post_defer,defer,1,0.2685575870290748,0.7314424129709252,0.7314424129709252,-1.001953125,-0.326171875,-1.328125,1,D,D,,0,0,106
mmlu/all/test/010698,post_defer,defer,1,0.777637773340701,0.22236222665929894,0.22236222665929894,1.251953125,-1.515625,-0.263671875,1,B,B,,0,0,22
mmlu/all/test/010699,post_defer,defer,1,0.3784590902141952,0.6215409097858048,0.6215409097858048,-0.49609375,-0.50390625,-1.0,0,C,D,,0,0,66
mmlu/all/test/010700,post_self,self,1,0.006687172605708304,0.9933128273942917,0.9933128273942917,-5.0008544921875,-0.0303955078125,-5.03125,0,D,C,,0,0,66
mmlu/all/test/010701,post_defer,defer,1,0.679178699175393,0.320821300824607,0.320821300824607,0.75,-1.1875,-0.4375,0,A,D,,0,0,118
mmlu/all/test/010702,post_defer,defer,1,0.776622938216557,0.22337706178344297,0.22337706178344297,1.24609375,-1.5234375,-0.27734375,0,A,B,,0,0,107
mmlu/all/test/010703,post_defer,defer,1,0.6215409097858049,0.3784590902141951,0.3784590902141951,0.49609375,-1.0390625,-0.54296875,1,C,C,,0,0,115
mmlu/all/test/010704,post_defer,defer,1,0.5,0.5,0.5,0.0,-0.70703125,-0.70703125,0,C,D,,0,0,61
