task_id,route,model_decision,first_p_defer,first_p_self,first_margin,post_p_defer,post_p_self,post_margin,p_defer,p_self,margin,self_passed,reasoning_len,answer_len,actual_local_tokens
hendrycks_math/test/003974,early_defer,defer,0.91611,0.08389,2.3906,0.943348,0.056652,2.8125,0.91611,0.08389,2.3906,0,267,70,70
hendrycks_math/test/003975,early_defer,defer,0.51562,0.48438,0.0625,0.457137,0.542863,-0.1719,0.51562,0.48438,0.0625,0,272,115,115
hendrycks_math/test/003976,early_defer,defer,0.699254,0.300746,0.8438,0.665411,0.334589,0.6875,0.699254,0.300746,0.8438,1,301,121,121
hendrycks_math/test/003977,early_defer,defer,0.760651,0.239349,1.1562,0.938124,0.061876,2.7188,0.760651,0.239349,1.1562,0,767,264,264
hendrycks_math/test/003978,post_defer,defer,0.468791,0.531209,-0.125,0.7773,0.2227,1.25,0.7773,0.2227,1.25,0,439,139,139
hendrycks_math/test/003979,early_defer,defer,0.926304,0.073696,2.5312,0.965641,0.034359,3.3359,0.926304,0.073696,2.5312,0,1890,1038,1038
hendrycks_math/test/003980,post_self,self,0.142232,0.857768,-1.7969,0.028871,0.971129,-3.5156,0.028871,0.971129,-3.5156,1,307,106,106
hendrycks_math/test/003981,early_defer,defer,0.921922,0.078078,2.4688,0.908618,0.091382,2.2969,0.921922,0.078078,2.4688,0,188,59,59
hendrycks_math/test/003982,post_self,self,0.377541,0.622459,-0.5,0.124213,0.875787,-1.9531,0.124213,0.875787,-1.9531,0,681,187,187
hendrycks_math/test/003983,post_self,self,0.201813,0.798187,-1.375,0.013223,0.986777,-4.3125,0.013223,0.986777,-4.3125,1,259,92,92
hendrycks_math/test/003984,post_self,self,0.075858,0.924142,-2.5,0.024798,0.975202,-3.6719,0.024798,0.975202,-3.6719,1,141,57,57
hendrycks_math/test/003985,post_self,self,0.182426,0.817574,-1.5,0.106691,0.893309,-2.125,0.106691,0.893309,-2.125,0,203,64,64
hendrycks_math/test/003986,post_defer,defer,0.182426,0.817574,-1.5,0.640636,0.359364,0.5781,0.640636,0.359364,0.5781,1,94,21,21
hendrycks_math/test/003987,post_self,self,0.056652,0.943348,-2.8125,0.020332,0.979668,-3.875,0.020332,0.979668,-3.875,1,245,97,97
hendrycks_math/test/003988,post_defer,defer,0.233706,0.766294,-1.1875,0.952574,0.047426,3.0,0.952574,0.047426,3.0,0,5454,2049,2049
hendrycks_math/test/003989,post_self,self,0.052619,0.947381,-2.8906,0.001156,0.998844,-6.7617,0.001156,0.998844,-6.7617,1,190,68,68
hendrycks_math/test/003990,post_defer,defer,0.348645,0.651355,-0.625,0.577495,0.422505,0.3125,0.577495,0.422505,0.3125,0,366,136,136
hendrycks_math/test/003991,post_self,self,0.103749,0.896251,-2.1562,0.019871,0.980129,-3.8984,0.019871,0.980129,-3.8984,0,235,67,67
hendrycks_math/test/003992,post_self,self,0.341582,0.658418,-0.6562,0.5,0.5,0.0,0.5,0.5,0.0,0,392,141,141
hendrycks_math/test/003993,post_defer,defer,0.48438,0.51562,-0.0625,0.872347,0.127653,1.9219,0.872347,0.127653,1.9219,0,485,161,161
hendrycks_math/test/003994,early_defer,defer,0.92944,0.07056,2.5781,0.893309,0.106691,2.125,0.92944,0.07056,2.5781,0,713,265,265
hendrycks_math/test/003995,post_self,self,0.377541,0.622459,-0.5,0.124213,0.875787,-1.9531,0.124213,0.875787,-1.9531,0,179,73,73
hendrycks_math/test/003996,post_self,self,0.102305,0.897695,-2.1719,0.003099,0.996901,-5.7734,0.003099,0.996901,-5.7734,1,131,44,44
hendrycks_math/test/003997,post_self,self,0.053403,0.946597,-2.875,0.003566,0.996434,-5.6328,0.003566,0.996434,-5.6328,1,285,121,121
hendrycks_math/test/003998,post_self,self,0.173288,0.826712,-1.5625,0.220007,0.779993,-1.2656,0.220007,0.779993,-1.2656,1,419,134,134
hendrycks_math/test/003999,post_self,self,0.377541,0.622459,-0.5,0.5,0.5,0.0,0.5,0.5,0.0,0,434,149,149
hendrycks_math/test/004000,early_defer,defer,0.949669,0.050331,2.9375,0.949669,0.050331,2.9375,0.949669,0.050331,2.9375,0,715,195,195
hendrycks_math/test/004001,post_self,self,0.164516,0.835484,-1.625,0.106691,0.893309,-2.125,0.106691,0.893309,-2.125,1,356,109,109
hendrycks_math/test/004002,early_defer,defer,0.507812,0.492188,0.0312,0.287768,0.712232,-0.9062,0.507812,0.492188,0.0312,1,486,157,157
hendrycks_math/test/004003,early_defer,defer,0.913677,0.086323,2.3594,0.933431,0.066569,2.6406,0.913677,0.086323,2.3594,0,795,230,230
hendrycks_math/test/004004,early_defer,defer,0.793106,0.206894,1.3438,0.233706,0.766294,-1.1875,0.793106,0.206894,1.3438,0,317,101,101
hendrycks_math/test/004005,post_self,self,0.196826,0.803174,-1.4062,0.058346,0.941654,-2.7812,0.058346,0.941654,-2.7812,1,244,112,112
hendrycks_math/test/004006,post_self,self,0.044681,0.955319,-3.0625,0.003075,0.996925,-5.7812,0.003075,0.996925,-5.7812,1,266,104,104
hendrycks_math/test/004007,post_self,self,0.062789,0.937211,-2.7031,0.001129,0.998871,-6.7852,0.001129,0.998871,-6.7852,1,166,55,55
hendrycks_math/test/004008,post_defer,defer,0.245085,0.754915,-1.125,0.737158,0.262842,1.0312,0.737158,0.262842,1.0312,0,1141,389,389
hendrycks_math/test/004009,post_self,self,0.148047,0.851953,-1.75,0.108189,0.891811,-2.1094,0.108189,0.891811,-2.1094,1,512,171,171
hendrycks_math/test/004010,early_defer,defer,0.531209,0.468791,0.125,0.868827,0.131173,1.8906,0.531209,0.468791,0.125,0,542,169,169
hendrycks_math/test/004011,post_self,self,0.407333,0.592667,-0.375,0.047426,0.952574,-3.0,0.047426,0.952574,-3.0,0,205,89,89
hendrycks_math/test/004012,early_defer,defer,0.507812,0.492188,0.0312,0.689306,0.310694,0.7969,0.507812,0.492188,0.0312,0,455,121,121
hendrycks_math/test/004013,post_self,self,0.437823,0.562177,-0.25,0.48438,0.51562,-0.0625,0.48438,0.51562,-0.0625,0,230,87,87
hendrycks_math/test/004014,post_defer,defer,0.115961,0.884039,-2.0312,0.865224,0.134776,1.8594,0.865224,0.134776,1.8594,0,569,149,149
hendrycks_math/test/004015,post_self,self,0.115961,0.884039,-2.0312,0.007121,0.992879,-4.9375,0.007121,0.992879,-4.9375,0,107,54,54
hendrycks_math/test/004016,post_self,self,0.100879,0.899121,-2.1875,0.01017,0.98983,-4.5781,0.01017,0.98983,-4.5781,1,373,151,151
hendrycks_math/test/004017,post_self,self,0.07056,0.92944,-2.5781,0.001761,0.998239,-6.3398,0.001761,0.998239,-6.3398,1,232,74,74
hendrycks_math/test/004018,post_self,self,0.040238,0.959762,-3.1719,0.014616,0.985384,-4.2109,0.014616,0.985384,-4.2109,1,209,67,67
hendrycks_math/test/004019,post_self,self,0.182426,0.817574,-1.5,0.067547,0.932453,-2.625,0.067547,0.932453,-2.625,1,570,157,157
hendrycks_math/test/004020,post_self,self,0.095349,0.904651,-2.25,0.025761,0.974239,-3.6328,0.025761,0.974239,-3.6328,1,150,73,73
hendrycks_math/test/004021,post_self,self,0.080357,0.919643,-2.4375,0.027169,0.972831,-3.5781,0.027169,0.972831,-3.5781,1,102,76,76
hendrycks_math/test/004022,early_defer,defer,0.562177,0.437823,0.25,0.150029,0.849971,-1.7344,0.562177,0.437823,0.25,0,181,48,48
hendrycks_math/test/004023,post_defer,defer,0.091382,0.908618,-2.2969,0.692642,0.307358,0.8125,0.692642,0.307358,0.8125,0,371,133,133
hendrycks_math/test/004024,post_self,self,0.362969,0.637031,-0.5625,0.320821,0.679179,-0.75,0.320821,0.679179,-0.75,0,182,56,56
hendrycks_math/test/004025,post_self,self,0.065605,0.934395,-2.6562,0.025761,0.974239,-3.6328,0.025761,0.974239,-3.6328,1,444,144,144
hendrycks_math/test/004026,post_self,self,0.245085,0.754915,-1.125,0.064653,0.935347,-2.6719,0.064653,0.935347,-2.6719,1,236,67,67
hendrycks_math/test/004027,early_defer,defer,0.622459,0.377541,0.5,0.882428,0.117572,2.0156,0.622459,0.377541,0.5,0,234,82,82
hendrycks_math/test/004028,post_self,self,0.182426,0.817574,-1.5,0.310694,0.689306,-0.7969,0.310694,0.689306,-0.7969,1,341,119,119
hendrycks_math/test/004029,post_self,self,0.348645,0.651355,-0.625,0.284576,0.715424,-0.9219,0.284576,0.715424,-0.9219,1,265,87,87
hendrycks_math/test/004030,post_self,self,0.08389,0.91611,-2.3906,0.362969,0.637031,-0.5625,0.362969,0.637031,-0.5625,0,217,90,90
hendrycks_math/test/004031,post_defer,defer,0.392337,0.607663,-0.4375,0.754915,0.245085,1.125,0.754915,0.245085,1.125,0,420,126,126
hendrycks_math/test/004032,early_defer,defer,0.760651,0.239349,1.1562,0.566019,0.433981,0.2656,0.760651,0.239349,1.1562,0,556,175,175
hendrycks_math/test/004033,post_defer,defer,0.268941,0.731059,-1.0,0.692642,0.307358,0.8125,0.692642,0.307358,0.8125,0,407,117,117
hendrycks_math/test/004034,post_defer,defer,0.422505,0.577495,-0.3125,0.607663,0.392337,0.4375,0.607663,0.392337,0.4375,1,1131,372,372
hendrycks_math/test/004035,early_defer,defer,0.893309,0.106691,2.125,0.894789,0.105211,2.1406,0.893309,0.106691,2.125,0,851,329,329
hendrycks_math/test/004036,early_defer,defer,0.855851,0.144149,1.7812,0.810479,0.189521,1.4531,0.855851,0.144149,1.7812,0,1411,551,551
hendrycks_math/test/004037,post_self,self,0.437823,0.562177,-0.25,0.362969,0.637031,-0.5625,0.362969,0.637031,-0.5625,0,551,131,131
hendrycks_math/test/004038,post_self,self,0.422505,0.577495,-0.3125,0.007233,0.992767,-4.9219,0.007233,0.992767,-4.9219,1,309,104,104
hendrycks_math/test/004039,early_defer,defer,0.622459,0.377541,0.5,0.2227,0.7773,-1.25,0.622459,0.377541,0.5,1,626,199,199
hendrycks_math/test/004040,post_defer,defer,0.392337,0.607663,-0.4375,0.731059,0.268941,1.0,0.731059,0.268941,1.0,0,777,204,204
hendrycks_math/test/004041,post_self,self,0.422505,0.577495,-0.3125,0.407333,0.592667,-0.375,0.407333,0.592667,-0.375,1,250,74,74
hendrycks_math/test/004042,post_self,self,0.125923,0.874077,-1.9375,0.066569,0.933431,-2.6406,0.066569,0.933431,-2.6406,0,365,117,117
hendrycks_math/test/004043,early_defer,defer,0.622459,0.377541,0.5,0.519521,0.480479,0.0781,0.622459,0.377541,0.5,0,838,377,377
hendrycks_math/test/004044,post_self,self,0.073696,0.926304,-2.5312,0.01302,0.98698,-4.3281,0.01302,0.98698,-4.3281,1,202,66,66
hendrycks_math/test/004045,post_self,self,0.212069,0.787931,-1.3125,0.033086,0.966914,-3.375,0.033086,0.966914,-3.375,1,695,236,236
hendrycks_math/test/004046,post_self,self,0.233706,0.766294,-1.1875,0.008644,0.991356,-4.7422,0.008644,0.991356,-4.7422,1,82,35,35
hendrycks_math/test/004047,post_self,self,0.392337,0.607663,-0.4375,0.488283,0.511717,-0.0469,0.488283,0.511717,-0.0469,0,175,54,54
hendrycks_math/test/004048,post_self,self,0.148047,0.851953,-1.75,0.233706,0.766294,-1.1875,0.233706,0.766294,-1.1875,1,278,89,89
hendrycks_math/test/004049,post_defer,defer,0.268941,0.731059,-1.0,0.991748,0.008252,4.7891,0.991748,0.008252,4.7891,0,360,109,109
hendrycks_math/test/004050,post_defer,defer,0.132964,0.867036,-1.875,0.550607,0.449393,0.2031,0.550607,0.449393,0.2031,1,438,149,149
hendrycks_math/test/004051,early_defer,defer,0.828939,0.171061,1.5781,0.953275,0.046725,3.0156,0.828939,0.171061,1.5781,0,778,315,315
hendrycks_math/test/004052,post_self,self,0.136608,0.863392,-1.8438,0.007816,0.992184,-4.8438,0.007816,0.992184,-4.8438,1,146,59,59
hendrycks_math/test/004053,post_defer,defer,0.362969,0.637031,-0.5625,0.531209,0.468791,0.125,0.531209,0.468791,0.125,1,274,102,102
hendrycks_math/test/004054,early_defer,defer,0.705785,0.294215,0.875,0.843895,0.156105,1.6875,0.705785,0.294215,0.875,0,6210,2048,2048
hendrycks_math/test/004055,post_defer,defer,0.182426,0.817574,-1.5,0.996055,0.003945,5.5312,0.996055,0.003945,5.5312,0,149,60,60
hendrycks_math/test/004056,post_self,self,0.233706,0.766294,-1.1875,0.042404,0.957596,-3.1172,0.042404,0.957596,-3.1172,1,261,104,104
hendrycks_math/test/004057,early_defer,defer,0.592667,0.407333,0.375,0.887205,0.112795,2.0625,0.592667,0.407333,0.375,0,389,117,117
hendrycks_math/test/004058,post_self,self,0.233706,0.766294,-1.1875,0.377541,0.622459,-0.5,0.377541,0.622459,-0.5,1,238,85,85
hendrycks_math/test/004059,early_defer,defer,0.92523,0.07477,2.5156,0.861538,0.138462,1.8281,0.92523,0.07477,2.5156,0,316,106,106
hendrycks_math/test/004060,early_defer,defer,0.592667,0.407333,0.375,0.164516,0.835484,-1.625,0.592667,0.407333,0.375,0,710,261,261
hendrycks_math/test/004061,post_self,self,0.048137,0.951863,-2.9844,0.00133,0.99867,-6.6211,0.00133,0.99867,-6.6211,1,113,44,44
hendrycks_math/test/004062,post_self,self,0.076961,0.923039,-2.4844,0.010328,0.989672,-4.5625,0.010328,0.989672,-4.5625,1,410,134,134
hendrycks_math/test/004063,early_defer,defer,0.562177,0.437823,0.25,0.826712,0.173288,1.5625,0.562177,0.437823,0.25,0,353,112,112
hendrycks_math/test/004064,post_defer,defer,0.48438,0.51562,-0.0625,0.76908,0.23092,1.2031,0.76908,0.23092,1.2031,0,1118,405,405
hendrycks_math/test/004065,post_self,self,0.044019,0.955981,-3.0781,0.002174,0.997826,-6.1289,0.002174,0.997826,-6.1289,1,130,44,44
hendrycks_math/test/004066,post_defer,defer,0.182426,0.817574,-1.5,0.611382,0.388618,0.4531,0.611382,0.388618,0.4531,0,196,77,77
hendrycks_math/test/004067,post_defer,defer,0.154058,0.845942,-1.7031,0.651355,0.348645,0.625,0.651355,0.348645,0.625,0,349,111,111
hendrycks_math/test/004068,post_self,self,0.407333,0.592667,-0.375,0.039639,0.960361,-3.1875,0.039639,0.960361,-3.1875,1,281,99,99
hendrycks_math/test/004069,post_defer,defer,0.5,0.5,0.0,0.990874,0.009126,4.6875,0.990874,0.009126,4.6875,0,171,85,85
hendrycks_math/test/004070,early_defer,defer,0.870597,0.129403,1.9062,0.692642,0.307358,0.8125,0.870597,0.129403,1.9062,0,365,97,97
hendrycks_math/test/004071,post_self,self,0.042722,0.957278,-3.1094,0.004755,0.995245,-5.3438,0.004755,0.995245,-5.3438,1,92,39,39
hendrycks_math/test/004072,early_defer,defer,0.622459,0.377541,0.5,0.546738,0.453262,0.1875,0.622459,0.377541,0.5,0,1384,397,397
hendrycks_math/test/004073,post_self,self,0.052619,0.947381,-2.8906,0.002621,0.997379,-5.9414,0.002621,0.997379,-5.9414,1,225,99,99
hendrycks_math/test/004074,early_defer,defer,0.51562,0.48438,0.0625,0.453262,0.546738,-0.1875,0.51562,0.48438,0.0625,0,538,193,193
hendrycks_math/test/004075,early_defer,defer,0.819893,0.180107,1.5156,0.640636,0.359364,0.5781,0.819893,0.180107,1.5156,0,271,83,83
hendrycks_math/test/004076,post_self,self,0.051083,0.948917,-2.9219,0.002434,0.997566,-6.0156,0.002434,0.997566,-6.0156,1,283,99,99
hendrycks_math/test/004077,post_self,self,0.206894,0.793106,-1.3438,0.069542,0.930458,-2.5938,0.069542,0.930458,-2.5938,0,73,35,35
hendrycks_math/test/004078,post_self,self,0.07056,0.92944,-2.5781,0.004905,0.995095,-5.3125,0.004905,0.995095,-5.3125,1,154,66,66
hendrycks_math/test/004079,post_self,self,0.049589,0.950411,-2.9531,0.044681,0.955319,-3.0625,0.044681,0.955319,-3.0625,1,205,49,49
hendrycks_math/test/004080,early_defer,defer,0.705785,0.294215,0.875,0.51562,0.48438,0.0625,0.705785,0.294215,0.875,0,245,96,96
hendrycks_math/test/004081,early_defer,defer,0.887205,0.112795,2.0625,0.909907,0.090093,2.3125,0.887205,0.112795,2.0625,1,324,90,90
hendrycks_math/test/004082,post_self,self,0.119203,0.880797,-2.0,0.039048,0.960952,-3.2031,0.039048,0.960952,-3.2031,1,128,49,49
hendrycks_math/test/004083,post_defer,defer,0.468791,0.531209,-0.125,0.978385,0.021615,3.8125,0.978385,0.021615,3.8125,0,122,34,34
hendrycks_math/test/004084,post_defer,defer,0.268941,0.731059,-1.0,0.626124,0.373876,0.5156,0.626124,0.373876,0.5156,0,321,113,113
hendrycks_math/test/004085,post_self,self,0.217338,0.782662,-1.2812,0.320821,0.679179,-0.75,0.320821,0.679179,-0.75,0,451,122,122
hendrycks_math/test/004086,post_self,self,0.377541,0.622459,-0.5,0.245085,0.754915,-1.125,0.245085,0.754915,-1.125,1,473,184,184
hendrycks_math/test/004087,post_defer,defer,0.095349,0.904651,-2.25,0.626124,0.373876,0.5156,0.626124,0.373876,0.5156,0,309,104,104
hendrycks_math/test/004088,early_defer,defer,0.685949,0.314051,0.7812,0.935347,0.064653,2.6719,0.685949,0.314051,0.7812,0,249,116,116
hendrycks_math/test/004089,post_self,self,0.341582,0.658418,-0.6562,0.140336,0.859664,-1.8125,0.140336,0.859664,-1.8125,1,170,66,66
hendrycks_math/test/004090,post_defer,defer,0.294215,0.705785,-0.875,0.98347,0.01653,4.0859,0.98347,0.01653,4.0859,0,208,81,81
hendrycks_math/test/004091,early_defer,defer,0.629775,0.370225,0.5312,0.607663,0.392337,0.4375,0.629775,0.370225,0.5312,1,287,135,135
hendrycks_math/test/004092,post_self,self,0.063715,0.936285,-2.6875,0.146087,0.853913,-1.7656,0.146087,0.853913,-1.7656,1,440,141,141
hendrycks_math/test/004093,post_defer,defer,0.5,0.5,0.0,0.993783,0.006217,5.0742,0.993783,0.006217,5.0742,0,235,98,98
hendrycks_math/test/004094,post_self,self,0.07921,0.92079,-2.4531,0.041462,0.958538,-3.1406,0.041462,0.958538,-3.1406,1,609,180,180
hendrycks_math/test/004095,post_self,self,0.171061,0.828939,-1.5781,0.021615,0.978385,-3.8125,0.021615,0.978385,-3.8125,1,125,47,47
hendrycks_math/test/004096,post_self,self,0.067547,0.932453,-2.625,0.012241,0.987759,-4.3906,0.012241,0.987759,-4.3906,1,213,55,55
hendrycks_math/test/004097,post_defer,defer,0.294215,0.705785,-0.875,0.803174,0.196826,1.4062,0.803174,0.196826,1.4062,0,417,127,127
hendrycks_math/test/004098,early_defer,defer,0.577495,0.422505,0.3125,0.355775,0.644225,-0.5938,0.577495,0.422505,0.3125,1,406,171,171
hendrycks_math/test/004099,post_self,self,0.03259,0.96741,-3.3906,0.037327,0.962673,-3.25,0.037327,0.962673,-3.25,1,320,105,105
hendrycks_math/test/004100,early_defer,defer,0.685949,0.314051,0.7812,0.880797,0.119203,2.0,0.685949,0.314051,0.7812,0,345,118,118
hendrycks_math/test/004101,post_self,self,0.138462,0.861538,-1.8281,0.053403,0.946597,-2.875,0.053403,0.946597,-2.875,0,123,53,53
hendrycks_math/test/004102,post_self,self,0.182426,0.817574,-1.5,0.025565,0.974435,-3.6406,0.025565,0.974435,-3.6406,1,268,76,76
hendrycks_math/test/004103,early_defer,defer,0.841826,0.158174,1.6719,0.955319,0.044681,3.0625,0.841826,0.158174,1.6719,0,1164,434,434
hendrycks_math/test/004104,early_defer,defer,0.651355,0.348645,0.625,0.998319,0.001681,6.3867,0.651355,0.348645,0.625,0,151,40,40
hendrycks_math/test/004105,post_self,self,0.164516,0.835484,-1.625,0.039048,0.960952,-3.2031,0.039048,0.960952,-3.2031,1,272,125,125
hendrycks_math/test/004106,post_self,self,0.085099,0.914901,-2.375,0.001008,0.998992,-6.8984,0.001008,0.998992,-6.8984,1,184,70,70
hendrycks_math/test/004107,post_defer,defer,0.199308,0.800692,-1.3906,0.754915,0.245085,1.125,0.754915,0.245085,1.125,0,611,166,166
hendrycks_math/test/004108,post_self,self,0.206894,0.793106,-1.3438,0.056652,0.943348,-2.8125,0.056652,0.943348,-2.8125,1,419,126,126
hendrycks_math/test/004109,early_defer,defer,0.718594,0.281406,0.9375,0.957912,0.042088,3.125,0.718594,0.281406,0.9375,0,752,354,354
hendrycks_math/test/004110,post_self,self,0.09401,0.90599,-2.2656,0.025371,0.974629,-3.6484,0.025371,0.974629,-3.6484,1,273,102,102
hendrycks_math/test/004111,post_defer,defer,0.180107,0.819893,-1.5156,0.622459,0.377541,0.5,0.622459,0.377541,0.5,1,347,134,134
hendrycks_math/test/004112,post_defer,defer,0.294215,0.705785,-0.875,0.651355,0.348645,0.625,0.651355,0.348645,0.625,1,424,167,167
hendrycks_math/test/004113,post_self,self,0.173288,0.826712,-1.5625,0.007577,0.992423,-4.875,0.007577,0.992423,-4.875,1,388,120,120
hendrycks_math/test/004114,post_self,self,0.2227,0.7773,-1.25,0.154058,0.845942,-1.7031,0.154058,0.845942,-1.7031,1,475,131,131
hendrycks_math/test/004115,early_defer,defer,0.72487,0.27513,0.9688,0.422505,0.577495,-0.3125,0.72487,0.27513,0.9688,0,1665,819,819
hendrycks_math/test/004116,post_self,self,0.057493,0.942507,-2.7969,0.00573,0.99427,-5.1562,0.00573,0.99427,-5.1562,1,38,22,22
hendrycks_math/test/004117,early_defer,defer,0.692642,0.307358,0.8125,0.581303,0.418697,0.3281,0.692642,0.307358,0.8125,0,391,113,113
hendrycks_math/test/004118,post_self,self,0.148047,0.851953,-1.75,0.056652,0.943348,-2.8125,0.056652,0.943348,-2.8125,0,201,54,54
hendrycks_math/test/004119,post_self,self,0.022286,0.977714,-3.7812,0.000174,0.999826,-8.6582,0.000174,0.999826,-8.6582,1,42,25,25
hendrycks_math/test/004120,post_defer,defer,0.407333,0.592667,-0.375,0.999089,0.000911,7.0,0.999089,0.000911,7.0,0,173,68,68
hendrycks_math/test/004121,post_self,self,0.038466,0.961534,-3.2188,0.000747,0.999253,-7.1992,0.000747,0.999253,-7.1992,1,176,51,51
hendrycks_math/test/004122,post_self,self,0.065605,0.934395,-2.6562,0.001032,0.998968,-6.875,0.001032,0.998968,-6.875,1,213,65,65
hendrycks_math/test/004123,early_defer,defer,0.893309,0.106691,2.125,0.968381,0.031619,3.4219,0.893309,0.106691,2.125,0,318,98,98
hendrycks_math/test/004124,post_self,self,0.245085,0.754915,-1.125,0.5,0.5,0.0,0.5,0.5,0.0,0,155,62,62
hendrycks_math/test/004125,post_self,self,0.057493,0.942507,-2.7969,0.002935,0.997065,-5.8281,0.002935,0.997065,-5.8281,1,230,68,68
hendrycks_math/test/004126,post_self,self,0.150029,0.849971,-1.7344,0.392337,0.607663,-0.4375,0.392337,0.607663,-0.4375,0,293,70,70
hendrycks_math/test/004127,early_defer,defer,0.7773,0.2227,1.25,0.819893,0.180107,1.5156,0.7773,0.2227,1.25,0,1599,502,502
hendrycks_math/test/004128,early_defer,defer,0.934395,0.065605,2.6562,0.938124,0.061876,2.7188,0.934395,0.065605,2.6562,0,619,177,177
hendrycks_math/test/004129,early_defer,defer,0.884039,0.115961,2.0312,0.654895,0.345105,0.6406,0.884039,0.115961,2.0312,0,423,153,153
hendrycks_math/test/004130,post_self,self,0.300746,0.699254,-0.8438,0.018833,0.981167,-3.9531,0.018833,0.981167,-3.9531,1,345,98,98
hendrycks_math/test/004131,post_self,self,0.114369,0.885631,-2.0469,0.146087,0.853913,-1.7656,0.146087,0.853913,-1.7656,1,482,125,125
hendrycks_math/test/004132,post_defer,defer,0.191933,0.808067,-1.4375,0.875787,0.124213,1.9531,0.875787,0.124213,1.9531,0,659,189,189
hendrycks_math/test/004133,early_defer,defer,0.798187,0.201813,1.375,0.411111,0.588889,-0.3594,0.798187,0.201813,1.375,0,232,102,102
hendrycks_math/test/004134,early_defer,defer,0.893309,0.106691,2.125,0.867036,0.132964,1.875,0.893309,0.106691,2.125,0,465,141,141
hendrycks_math/test/004135,early_defer,defer,0.855851,0.144149,1.7812,0.831143,0.168857,1.5938,0.855851,0.144149,1.7812,0,962,290,290
hendrycks_math/test/004136,early_defer,defer,0.715424,0.284576,0.9219,0.798187,0.201813,1.375,0.715424,0.284576,0.9219,0,366,139,139
hendrycks_math/test/004137,post_self,self,0.212069,0.787931,-1.3125,0.117572,0.882428,-2.0156,0.117572,0.882428,-2.0156,1,174,50,50
hendrycks_math/test/004138,early_defer,defer,0.637031,0.362969,0.5625,0.939913,0.060087,2.75,0.637031,0.362969,0.5625,0,7589,2049,2049
hendrycks_math/test/004139,post_self,self,0.102305,0.897695,-2.1719,0.014842,0.985158,-4.1953,0.014842,0.985158,-4.1953,1,397,113,113
hendrycks_math/test/004140,post_self,self,0.044681,0.955319,-3.0625,0.027169,0.972831,-3.5781,0.027169,0.972831,-3.5781,1,154,51,51
hendrycks_math/test/004141,post_self,self,0.090093,0.909907,-2.3125,0.073696,0.926304,-2.5312,0.073696,0.926304,-2.5312,1,275,81,81
hendrycks_math/test/004142,early_defer,defer,0.950411,0.049589,2.9531,0.91848,0.08152,2.4219,0.950411,0.049589,2.9531,0,272,96,96
hendrycks_math/test/004143,post_self,self,0.377541,0.622459,-0.5,0.05921,0.94079,-2.7656,0.05921,0.94079,-2.7656,0,145,63,63
hendrycks_math/test/004144,post_self,self,0.146087,0.853913,-1.7656,0.334589,0.665411,-0.6875,0.334589,0.665411,-0.6875,1,250,112,112
hendrycks_math/test/004145,post_self,self,0.281406,0.718594,-0.9375,0.334589,0.665411,-0.6875,0.334589,0.665411,-0.6875,0,471,160,160
hendrycks_math/test/004146,early_defer,defer,0.890294,0.109706,2.0938,0.841826,0.158174,1.6719,0.890294,0.109706,2.0938,0,181,57,57
hendrycks_math/test/004147,post_defer,defer,0.362969,0.637031,-0.5625,0.853913,0.146087,1.7656,0.853913,0.146087,1.7656,0,375,134,134
hendrycks_math/test/004148,post_self,self,0.245085,0.754915,-1.125,0.045353,0.954647,-3.0469,0.045353,0.954647,-3.0469,1,704,192,192
hendrycks_math/test/004149,post_self,self,0.046725,0.953275,-3.0156,0.002051,0.997949,-6.1875,0.002051,0.997949,-6.1875,1,258,106,106
hendrycks_math/test/004150,early_defer,defer,0.651355,0.348645,0.625,0.70253,0.29747,0.8594,0.651355,0.348645,0.625,0,495,184,184
hendrycks_math/test/004151,early_defer,defer,0.893309,0.106691,2.125,0.999485,0.000515,7.5703,0.893309,0.106691,2.125,0,607,259,259
hendrycks_math/test/004152,post_defer,defer,0.196826,0.803174,-1.4062,0.787931,0.212069,1.3125,0.787931,0.212069,1.3125,0,241,107,107
hendrycks_math/test/004153,early_defer,defer,0.824462,0.175538,1.5469,0.921922,0.078078,2.4688,0.824462,0.175538,1.5469,0,1235,381,381
hendrycks_math/test/004154,post_self,self,0.48438,0.51562,-0.0625,0.014842,0.985158,-4.1953,0.014842,0.985158,-4.1953,0,236,88,88
hendrycks_math/test/004155,post_self,self,0.142232,0.857768,-1.7969,0.07921,0.92079,-2.4531,0.07921,0.92079,-2.4531,1,183,85,85
hendrycks_math/test/004156,early_defer,defer,0.967899,0.032101,3.4062,0.964589,0.035411,3.3047,0.967899,0.032101,3.4062,0,469,165,165
hendrycks_math/test/004157,post_self,self,0.039639,0.960361,-3.1875,0.01142,0.98858,-4.4609,0.01142,0.98858,-4.4609,1,437,137,137
hendrycks_math/test/004158,post_self,self,0.071591,0.928409,-2.5625,0.013956,0.986044,-4.2578,0.013956,0.986044,-4.2578,1,111,64,64
hendrycks_math/test/004159,post_self,self,0.173288,0.826712,-1.5625,0.00986,0.99014,-4.6094,0.00986,0.99014,-4.6094,1,514,130,130
hendrycks_math/test/004160,early_defer,defer,0.933431,0.066569,2.6406,0.896251,0.103749,2.1562,0.933431,0.066569,2.6406,0,674,242,242
hendrycks_math/test/004161,post_self,self,0.334589,0.665411,-0.6875,0.233706,0.766294,-1.1875,0.233706,0.766294,-1.1875,0,426,111,111
