task_id,route,model_decision,first_p_defer,first_p_self,first_margin,post_p_defer,post_p_self,post_margin,p_defer,p_self,margin,self_passed,reasoning_len,answer_len,actual_local_tokens
hendrycks_math/test/003792,post_self,self,0.092688,0.907312,-2.2812,0.032375,0.967625,-3.3975,0.032375,0.967625,-3.3975,1,1011,339,339
hendrycks_math/test/003793,post_self,self,0.051845,0.948155,-2.9062,0.00109,0.99891,-6.8208,0.00109,0.99891,-6.8208,1,579,188,188
hendrycks_math/test/003794,post_self,self,0.005911,0.994089,-5.125,0.000451,0.999549,-7.7037,0.000451,0.999549,-7.7037,1,680,261,261
hendrycks_math/test/003795,post_self,self,0.201813,0.798187,-1.375,0.008,0.992,-4.8203,0.008,0.992,-4.8203,1,204,71,71
hendrycks_math/test/003796,early_defer,defer,0.562177,0.437823,0.25,0.469764,0.530236,-0.1211,0.562177,0.437823,0.25,0,1924,737,737
hendrycks_math/test/003797,post_self,self,0.032101,0.967899,-3.4062,0.000805,0.999195,-7.1235,0.000805,0.999195,-7.1235,1,591,198,198
hendrycks_math/test/003798,post_self,self,0.437823,0.562177,-0.25,0.295027,0.704973,-0.8711,0.295027,0.704973,-0.8711,1,915,377,377
hendrycks_math/test/003799,post_self,self,0.015906,0.984094,-4.125,0.003738,0.996262,-5.5854,0.003738,0.996262,-5.5854,1,1087,466,466
hendrycks_math/test/003800,early_defer,defer,0.826712,0.173288,1.5625,0.973075,0.026925,3.5874,0.826712,0.173288,1.5625,0,1044,320,320
hendrycks_math/test/003801,early_defer,defer,0.851953,0.148047,1.75,0.184768,0.815232,-1.4844,0.851953,0.148047,1.75,1,614,227,227
hendrycks_math/test/003802,early_defer,defer,0.685949,0.314051,0.7812,0.656658,0.343342,0.6484,0.685949,0.314051,0.7812,1,1430,601,601
hendrycks_math/test/003803,early_defer,defer,0.979668,0.020332,3.875,0.783988,0.216012,1.2891,0.979668,0.020332,3.875,0,2577,772,772
hendrycks_math/test/003804,post_self,self,0.075858,0.924142,-2.5,0.201185,0.798815,-1.3789,0.201185,0.798815,-1.3789,1,1425,524,524
hendrycks_math/test/003805,post_self,self,0.109706,0.890294,-2.0938,0.033149,0.966851,-3.373,0.033149,0.966851,-3.373,1,782,239,239
hendrycks_math/test/003806,post_self,self,0.005555,0.994445,-5.1875,0.000322,0.999678,-8.041,0.000322,0.999678,-8.041,1,355,154,154
hendrycks_math/test/003807,early_defer,defer,0.754915,0.245085,1.125,0.150528,0.849472,-1.7305,0.754915,0.245085,1.125,0,1027,357,357
hendrycks_math/test/003808,post_self,self,0.092688,0.907312,-2.2812,0.035544,0.964456,-3.3008,0.035544,0.964456,-3.3008,1,1532,537,537
hendrycks_math/test/003809,post_self,self,0.008316,0.991684,-4.7812,0.000977,0.999023,-6.9297,0.000977,0.999023,-6.9297,1,381,196,196
hendrycks_math/test/003810,post_defer,defer,0.245085,0.754915,-1.125,0.96378,0.03622,3.2812,0.96378,0.03622,3.2812,0,1217,446,446
hendrycks_math/test/003811,post_self,self,0.078078,0.921922,-2.4688,0.020197,0.979803,-3.8818,0.020197,0.979803,-3.8818,1,1038,399,399
hendrycks_math/test/003812,post_self,self,0.098079,0.901921,-2.2188,0.148541,0.851459,-1.7461,0.148541,0.851459,-1.7461,0,631,180,180
hendrycks_math/test/003813,post_self,self,0.201813,0.798187,-1.375,0.015008,0.984992,-4.1841,0.015008,0.984992,-4.1841,1,551,234,234
hendrycks_math/test/003814,early_defer,defer,0.966914,0.033086,3.375,0.927822,0.072178,2.5537,0.966914,0.033086,3.375,0,1274,379,379
hendrycks_math/test/003815,early_defer,defer,0.924142,0.075858,2.5,0.352202,0.647798,-0.6094,0.924142,0.075858,2.5,0,1260,431,431
hendrycks_math/test/003816,post_self,self,0.00289,0.99711,-5.8438,0.000134,0.999866,-8.9191,0.000134,0.999866,-8.9191,1,329,136,136
hendrycks_math/test/003817,post_self,self,0.009126,0.990874,-4.6875,0.002267,0.997733,-6.0869,0.002267,0.997733,-6.0869,1,510,193,193
hendrycks_math/test/003818,post_self,self,0.082697,0.917303,-2.4062,0.005497,0.994503,-5.198,0.005497,0.994503,-5.198,1,1145,407,407
hendrycks_math/test/003819,post_self,self,0.233706,0.766294,-1.1875,0.018194,0.981806,-3.9883,0.018194,0.981806,-3.9883,1,1063,410,410
hendrycks_math/test/003820,post_self,self,0.217338,0.782662,-1.2812,0.025859,0.974141,-3.6289,0.025859,0.974141,-3.6289,1,895,366,366
hendrycks_math/test/003821,post_self,self,0.000346,0.999654,-7.9688,4.6e-05,0.999954,-9.9902,4.6e-05,0.999954,-9.9902,1,769,306,306
hendrycks_math/test/003822,post_self,self,0.025179,0.974821,-3.6562,0.001566,0.998434,-6.4575,0.001566,0.998434,-6.4575,1,595,206,206
hendrycks_math/test/003823,post_defer,defer,0.100879,0.899121,-2.1875,0.509764,0.490236,0.0391,0.509764,0.490236,0.0391,0,594,203,203
hendrycks_math/test/003824,post_self,self,0.003075,0.996925,-5.7812,0.000539,0.999461,-7.5256,0.000539,0.999461,-7.5256,1,521,208,208
hendrycks_math/test/003825,post_self,self,0.025179,0.974821,-3.6562,0.001297,0.998703,-6.6467,0.001297,0.998703,-6.6467,1,995,376,376
hendrycks_math/test/003826,post_self,self,0.031144,0.968856,-3.4375,0.001759,0.998241,-6.3413,0.001759,0.998241,-6.3413,1,854,280,280
hendrycks_math/test/003827,post_self,self,0.015906,0.984094,-4.125,0.000644,0.999356,-7.3468,0.000644,0.999356,-7.3468,1,188,92,92
hendrycks_math/test/003828,post_self,self,0.245085,0.754915,-1.125,0.408277,0.591723,-0.3711,0.408277,0.591723,-0.3711,1,1643,441,441
hendrycks_math/test/003829,post_self,self,0.037327,0.962673,-3.25,0.002241,0.997759,-6.0986,0.002241,0.997759,-6.0986,1,796,224,224
hendrycks_math/test/003830,post_self,self,0.341582,0.658418,-0.6562,0.024284,0.975716,-3.6934,0.024284,0.975716,-3.6934,1,788,325,325
hendrycks_math/test/003831,post_self,self,0.071591,0.928409,-2.5625,0.002312,0.997688,-6.0674,0.002312,0.997688,-6.0674,1,633,277,277
hendrycks_math/test/003832,post_self,self,0.014504,0.985496,-4.2188,0.002074,0.997926,-6.1763,0.002074,0.997926,-6.1763,1,982,273,273
hendrycks_math/test/003833,post_self,self,0.140336,0.859664,-1.8125,0.035278,0.964722,-3.3086,0.035278,0.964722,-3.3086,1,765,288,288
hendrycks_math/test/003834,early_defer,defer,0.651355,0.348645,0.625,0.44071,0.55929,-0.2383,0.651355,0.348645,0.625,0,973,435,435
hendrycks_math/test/003835,early_defer,defer,0.959154,0.040846,3.1562,0.943138,0.056862,2.8086,0.959154,0.040846,3.1562,0,1115,453,453
hendrycks_math/test/003836,post_self,self,0.156105,0.843895,-1.6875,0.033086,0.966914,-3.375,0.033086,0.966914,-3.375,0,627,234,234
hendrycks_math/test/003837,post_self,self,0.437823,0.562177,-0.25,0.023087,0.976913,-3.7451,0.023087,0.976913,-3.7451,1,887,315,315
hendrycks_math/test/003838,post_self,self,0.075858,0.924142,-2.5,0.003998,0.996002,-5.5181,0.003998,0.996002,-5.5181,1,726,259,259
hendrycks_math/test/003839,early_defer,defer,0.705785,0.294215,0.875,0.134548,0.865452,-1.8613,0.705785,0.294215,0.875,0,940,351,351
hendrycks_math/test/003840,post_self,self,0.071591,0.928409,-2.5625,0.028844,0.971156,-3.5166,0.028844,0.971156,-3.5166,1,909,389,389
hendrycks_math/test/003841,post_self,self,0.095349,0.904651,-2.25,0.025215,0.974785,-3.6548,0.025215,0.974785,-3.6548,1,1028,425,425
hendrycks_math/test/003842,post_self,self,0.148047,0.851953,-1.75,0.044101,0.955899,-3.0762,0.044101,0.955899,-3.0762,1,556,174,174
hendrycks_math/test/003843,post_self,self,0.035145,0.964855,-3.3125,0.003574,0.996426,-5.6304,0.003574,0.996426,-5.6304,1,660,276,276
hendrycks_math/test/003844,early_defer,defer,0.705785,0.294215,0.875,0.653127,0.346873,0.6328,0.705785,0.294215,0.875,0,1232,541,541
hendrycks_math/test/003845,post_self,self,0.164516,0.835484,-1.625,0.344223,0.655777,-0.6445,0.344223,0.655777,-0.6445,1,875,329,329
hendrycks_math/test/003846,post_self,self,0.206894,0.793106,-1.3438,0.120232,0.879768,-1.9902,0.120232,0.879768,-1.9902,0,1259,533,533
hendrycks_math/test/003847,post_self,self,0.377541,0.622459,-0.5,0.016585,0.983415,-4.0825,0.016585,0.983415,-4.0825,1,1051,395,395
hendrycks_math/test/003848,early_defer,defer,0.592667,0.407333,0.375,0.118385,0.881615,-2.0078,0.592667,0.407333,0.375,1,438,166,166
hendrycks_math/test/003849,post_self,self,0.026759,0.973241,-3.5938,0.361165,0.638835,-0.5703,0.361165,0.638835,-0.5703,1,1006,294,294
hendrycks_math/test/003850,post_self,self,0.201813,0.798187,-1.375,0.00158,0.99842,-6.449,0.00158,0.99842,-6.449,1,696,241,241
hendrycks_math/test/003851,post_self,self,0.377541,0.622459,-0.5,0.00977,0.99023,-4.6187,0.00977,0.99023,-4.6187,1,1143,521,521
hendrycks_math/test/003852,early_defer,defer,0.699254,0.300746,0.8438,0.329392,0.670608,-0.7109,0.699254,0.300746,0.8438,1,1153,485,485
hendrycks_math/test/003853,post_self,self,0.112795,0.887205,-2.0625,0.007963,0.992037,-4.825,0.007963,0.992037,-4.825,1,943,380,380
hendrycks_math/test/003854,early_defer,defer,0.705785,0.294215,0.875,0.626124,0.373876,0.5156,0.705785,0.294215,0.875,0,818,213,213
hendrycks_math/test/003855,post_self,self,0.407333,0.592667,-0.375,0.164248,0.835752,-1.627,0.164248,0.835752,-1.627,1,872,376,376
hendrycks_math/test/003856,post_self,self,0.206894,0.793106,-1.3438,0.063948,0.936052,-2.6836,0.063948,0.936052,-2.6836,1,511,200,200
hendrycks_math/test/003857,post_self,self,0.262842,0.737158,-1.0312,0.435902,0.564098,-0.2578,0.435902,0.564098,-0.2578,1,3144,1551,1551
hendrycks_math/test/003858,post_self,self,0.021615,0.978385,-3.8125,0.022824,0.977176,-3.7568,0.022824,0.977176,-3.7568,1,1301,468,468
hendrycks_math/test/003859,post_defer,defer,0.047426,0.952574,-3.0,0.908374,0.091626,2.2939,0.908374,0.091626,2.2939,0,608,177,177
hendrycks_math/test/003860,post_self,self,0.050331,0.949669,-2.9375,0.003475,0.996525,-5.6587,0.003475,0.996525,-5.6587,1,810,202,202
hendrycks_math/test/003861,post_self,self,0.078078,0.921922,-2.4688,0.015785,0.984215,-4.1328,0.015785,0.984215,-4.1328,1,793,282,282
hendrycks_math/test/003862,early_defer,defer,0.679179,0.320821,0.75,0.479504,0.520496,-0.082,0.679179,0.320821,0.75,1,1663,641,641
hendrycks_math/test/003863,post_self,self,0.040846,0.959154,-3.1562,0.002718,0.997282,-5.9053,0.002718,0.997282,-5.9053,1,415,171,171
hendrycks_math/test/003864,post_self,self,0.090093,0.909907,-2.3125,0.046681,0.953319,-3.0166,0.046681,0.953319,-3.0166,1,922,286,286
hendrycks_math/test/003865,post_self,self,0.009413,0.990587,-4.6562,0.001143,0.998857,-6.7732,0.001143,0.998857,-6.7732,1,515,223,223
hendrycks_math/test/003866,post_defer,defer,0.201813,0.798187,-1.375,0.861538,0.138462,1.8281,0.861538,0.138462,1.8281,0,5358,2048,2048
hendrycks_math/test/003867,post_self,self,0.03622,0.96378,-3.2812,0.004465,0.995535,-5.407,0.004465,0.995535,-5.407,1,521,196,196
hendrycks_math/test/003868,early_defer,defer,0.859664,0.140336,1.8125,0.268174,0.731826,-1.0039,0.859664,0.140336,1.8125,1,1336,450,450
hendrycks_math/test/003869,post_self,self,0.022286,0.977714,-3.7812,0.001207,0.998793,-6.7188,0.001207,0.998793,-6.7188,1,509,195,195
hendrycks_math/test/003870,post_self,self,0.003273,0.996727,-5.7188,0.000302,0.999698,-8.1035,0.000302,0.999698,-8.1035,1,741,284,284
hendrycks_math/test/003871,post_self,self,0.407333,0.592667,-0.375,0.013969,0.986031,-4.2568,0.013969,0.986031,-4.2568,0,1200,404,404
hendrycks_math/test/003872,post_self,self,0.012432,0.987568,-4.375,0.005843,0.994157,-5.1367,0.005843,0.994157,-5.1367,1,484,250,250
hendrycks_math/test/003873,post_self,self,0.132964,0.867036,-1.875,0.007522,0.992478,-4.8823,0.007522,0.992478,-4.8823,1,675,261,261
hendrycks_math/test/003874,post_self,self,0.014504,0.985496,-4.2188,0.001414,0.998586,-6.5601,0.001414,0.998586,-6.5601,1,380,139,139
hendrycks_math/test/003875,post_self,self,0.009413,0.990587,-4.6562,0.000477,0.999523,-7.6465,0.000477,0.999523,-7.6465,1,653,239,239
hendrycks_math/test/003876,post_self,self,0.069542,0.930458,-2.5938,0.016379,0.983621,-4.0952,0.016379,0.983621,-4.0952,1,1331,545,545
hendrycks_math/test/003877,early_defer,defer,0.949669,0.050331,2.9375,0.925567,0.074433,2.5205,0.949669,0.050331,2.9375,1,906,253,253
hendrycks_math/test/003878,post_self,self,0.012821,0.987179,-4.3438,0.004421,0.995579,-5.417,0.004421,0.995579,-5.417,1,545,172,172
hendrycks_math/test/003879,post_defer,defer,0.437823,0.562177,-0.25,0.784319,0.215681,1.291,0.784319,0.215681,1.291,0,816,320,320
hendrycks_math/test/003880,post_self,self,0.00407,0.99593,-5.5,0.000319,0.999681,-8.0508,0.000319,0.999681,-8.0508,1,900,290,290
hendrycks_math/test/003881,post_self,self,0.314051,0.685949,-0.7812,0.050377,0.949623,-2.9365,0.050377,0.949623,-2.9365,1,611,227,227
hendrycks_math/test/003882,post_self,self,0.008316,0.991684,-4.7812,0.000358,0.999642,-7.9351,0.000358,0.999642,-7.9351,1,497,208,208
hendrycks_math/test/003883,post_defer,defer,0.2227,0.7773,-1.25,0.525369,0.474631,0.1016,0.525369,0.474631,0.1016,0,1148,460,460
hendrycks_math/test/003884,post_self,self,0.00522,0.99478,-5.25,0.000321,0.999679,-8.0425,0.000321,0.999679,-8.0425,1,446,182,182
hendrycks_math/test/003885,post_self,self,0.025957,0.974043,-3.625,0.00062,0.99938,-7.3856,0.00062,0.99938,-7.3856,1,1119,339,339
hendrycks_math/test/003886,post_self,self,0.362969,0.637031,-0.5625,0.059921,0.940079,-2.7529,0.059921,0.940079,-2.7529,1,707,248,248
hendrycks_math/test/003887,post_self,self,0.5,0.5,0.0,0.108189,0.891811,-2.1094,0.108189,0.891811,-2.1094,1,1498,495,495
hendrycks_math/test/003888,post_defer,defer,0.187133,0.812867,-1.4688,0.598312,0.401688,0.3984,0.598312,0.401688,0.3984,0,954,251,251
hendrycks_math/test/003889,post_self,self,0.002116,0.997884,-6.1562,0.000118,0.999882,-9.0449,0.000118,0.999882,-9.0449,1,483,155,155
hendrycks_math/test/003890,post_self,self,0.060087,0.939913,-2.75,0.002122,0.997878,-6.1533,0.002122,0.997878,-6.1533,1,629,237,237
hendrycks_math/test/003891,post_self,self,0.019124,0.980876,-3.9375,0.009367,0.990633,-4.6611,0.009367,0.990633,-4.6611,1,937,289,289
hendrycks_math/test/003892,post_self,self,0.022286,0.977714,-3.7812,0.001598,0.998402,-6.4375,0.001598,0.998402,-6.4375,1,453,198,198
hendrycks_math/test/003893,early_defer,defer,0.843895,0.156105,1.6875,0.883638,0.116362,2.0273,0.843895,0.156105,1.6875,1,1175,382,382
hendrycks_math/test/003894,post_self,self,0.03622,0.96378,-3.2812,0.003795,0.996205,-5.5703,0.003795,0.996205,-5.5703,1,781,312,312
hendrycks_math/test/003895,post_self,self,0.025957,0.974043,-3.625,0.002915,0.997085,-5.835,0.002915,0.997085,-5.835,1,464,161,161
hendrycks_math/test/003896,post_self,self,0.029312,0.970688,-3.5,0.00423,0.99577,-5.4614,0.00423,0.99577,-5.4614,1,699,329,329
hendrycks_math/test/003897,post_self,self,0.020964,0.979036,-3.8438,0.009596,0.990404,-4.6367,0.009596,0.990404,-4.6367,1,913,362,362
hendrycks_math/test/003898,post_self,self,0.012821,0.987179,-4.3438,0.00077,0.99923,-7.1689,0.00077,0.99923,-7.1689,1,430,190,190
hendrycks_math/test/003899,post_self,self,0.112795,0.887205,-2.0625,0.185357,0.814643,-1.4805,0.185357,0.814643,-1.4805,1,374,128,128
hendrycks_math/test/003900,post_self,self,0.00629,0.99371,-5.0625,0.001469,0.998531,-6.522,0.001469,0.998531,-6.522,1,668,262,262
hendrycks_math/test/003901,post_self,self,0.022977,0.977023,-3.75,0.061199,0.938801,-2.7305,0.061199,0.938801,-2.7305,1,964,367,367
hendrycks_math/test/003902,post_self,self,0.212069,0.787931,-1.3125,0.019852,0.980148,-3.8994,0.019852,0.980148,-3.8994,1,501,133,133
hendrycks_math/test/003903,post_self,self,0.016403,0.983597,-4.0938,0.060087,0.939913,-2.75,0.060087,0.939913,-2.75,1,786,297,297
hendrycks_math/test/003904,post_self,self,0.065605,0.934395,-2.6562,0.046077,0.953923,-3.0303,0.046077,0.953923,-3.0303,1,640,278,278
hendrycks_math/test/003905,post_self,self,0.004468,0.995532,-5.4062,0.001397,0.998603,-6.5723,0.001397,0.998603,-6.5723,1,396,187,187
hendrycks_math/test/003906,post_self,self,0.384912,0.615088,-0.4688,0.223377,0.776623,-1.2461,0.223377,0.776623,-1.2461,1,593,242,242
hendrycks_math/test/003907,post_self,self,0.014504,0.985496,-4.2188,0.002927,0.997073,-5.8308,0.002927,0.997073,-5.8308,1,656,212,212
hendrycks_math/test/003908,post_self,self,0.002397,0.997603,-6.0312,0.000293,0.999707,-8.1335,0.000293,0.999707,-8.1335,1,462,149,149
hendrycks_math/test/003909,early_defer,defer,0.679179,0.320821,0.75,0.870157,0.129843,1.9023,0.679179,0.320821,0.75,0,885,280,280
hendrycks_math/test/003910,post_self,self,0.046034,0.953966,-3.0312,0.010249,0.989751,-4.5703,0.010249,0.989751,-4.5703,1,644,216,216
hendrycks_math/test/003911,post_self,self,0.069542,0.930458,-2.5938,0.001107,0.998893,-6.8052,0.001107,0.998893,-6.8052,1,306,142,142
hendrycks_math/test/003912,early_defer,defer,0.822189,0.177811,1.5312,0.884838,0.115162,2.0391,0.822189,0.177811,1.5312,1,1678,458,458
hendrycks_math/test/003913,post_self,self,0.377541,0.622459,-0.5,0.063773,0.936227,-2.6865,0.063773,0.936227,-2.6865,0,1486,530,530
hendrycks_math/test/003914,post_self,self,0.012821,0.987179,-4.3438,0.004471,0.995529,-5.4058,0.004471,0.995529,-5.4058,1,798,222,222
hendrycks_math/test/003915,post_self,self,0.005555,0.994445,-5.1875,0.000291,0.999709,-8.1414,0.000291,0.999709,-8.1414,1,269,112,112
hendrycks_math/test/003916,post_self,self,0.0341,0.9659,-3.3438,0.001079,0.998921,-6.8311,0.001079,0.998921,-6.8311,1,425,178,178
hendrycks_math/test/003917,post_self,self,0.008316,0.991684,-4.7812,0.000753,0.999247,-7.1901,0.000753,0.999247,-7.1901,1,467,143,143
hendrycks_math/test/003918,post_self,self,0.002632,0.997368,-5.9375,0.000151,0.999849,-8.7966,0.000151,0.999849,-8.7966,1,365,137,137
hendrycks_math/test/003919,post_self,self,0.016915,0.983085,-4.0625,0.002781,0.997219,-5.8823,0.002781,0.997219,-5.8823,1,186,89,89
hendrycks_math/test/003920,post_self,self,0.468791,0.531209,-0.125,0.164785,0.835215,-1.623,0.164785,0.835215,-1.623,1,718,284,284
hendrycks_math/test/003921,post_self,self,0.122523,0.877477,-1.9688,0.055669,0.944331,-2.8311,0.055669,0.944331,-2.8311,1,417,153,153
hendrycks_math/test/003922,post_self,self,0.035145,0.964855,-3.3125,0.053601,0.946399,-2.8711,0.053601,0.946399,-2.8711,1,692,253,253
hendrycks_math/test/003923,post_self,self,0.125923,0.874077,-1.9375,0.005125,0.994875,-5.2686,0.005125,0.994875,-5.2686,1,1312,558,558
hendrycks_math/test/003924,early_defer,defer,0.917303,0.082697,2.4062,0.897964,0.102036,2.1748,0.917303,0.082697,2.4062,0,805,289,289
hendrycks_math/test/003925,post_self,self,0.115961,0.884039,-2.0312,0.004009,0.995991,-5.5151,0.004009,0.995991,-5.5151,1,1008,423,423
hendrycks_math/test/003926,post_self,self,0.00461,0.99539,-5.375,0.000283,0.999717,-8.1709,0.000283,0.999717,-8.1709,1,963,290,290
hendrycks_math/test/003927,post_self,self,0.024423,0.975577,-3.6875,0.00022,0.99978,-8.4233,0.00022,0.99978,-8.4233,1,470,162,162
hendrycks_math/test/003928,post_self,self,0.212069,0.787931,-1.3125,0.024054,0.975946,-3.7031,0.024054,0.975946,-3.7031,1,658,202,202
hendrycks_math/test/003929,post_self,self,0.012821,0.987179,-4.3438,0.299105,0.700895,-0.8516,0.299105,0.700895,-0.8516,1,680,174,174
hendrycks_math/test/003930,post_self,self,0.040846,0.959154,-3.1562,0.002151,0.997849,-6.1399,0.002151,0.997849,-6.1399,1,441,180,180
hendrycks_math/test/003931,early_defer,defer,0.970688,0.029312,3.5,0.996321,0.003679,5.6016,0.970688,0.029312,3.5,0,1732,599,599
hendrycks_math/test/003932,post_self,self,0.013223,0.986777,-4.3125,0.000579,0.999421,-7.4537,0.000579,0.999421,-7.4537,1,1118,375,375
hendrycks_math/test/003933,early_defer,defer,0.766294,0.233706,1.1875,0.050518,0.949482,-2.9336,0.766294,0.233706,1.1875,0,1522,609,609
hendrycks_math/test/003934,post_self,self,0.008316,0.991684,-4.7812,0.405449,0.594551,-0.3828,0.405449,0.594551,-0.3828,1,1204,444,444
hendrycks_math/test/003935,post_self,self,0.187133,0.812867,-1.4688,0.033972,0.966028,-3.3477,0.033972,0.966028,-3.3477,1,609,281,281
hendrycks_math/test/003936,post_defer,defer,0.228157,0.771843,-1.2188,0.760651,0.239349,1.1562,0.760651,0.239349,1.1562,0,4843,2049,2049
hendrycks_math/test/003937,post_self,self,0.031144,0.968856,-3.4375,0.105948,0.894052,-2.1328,0.105948,0.894052,-2.1328,1,804,206,206
hendrycks_math/test/003938,post_self,self,0.018547,0.981453,-3.9688,0.009634,0.990366,-4.6328,0.009634,0.990366,-4.6328,1,600,208,208
hendrycks_math/test/003939,post_self,self,0.003707,0.996293,-5.5938,0.000476,0.999524,-7.6494,0.000476,0.999524,-7.6494,1,533,151,151
hendrycks_math/test/003940,post_self,self,0.020964,0.979036,-3.8438,0.000881,0.999119,-7.0337,0.000881,0.999119,-7.0337,1,864,313,313
hendrycks_math/test/003941,post_self,self,0.038466,0.961534,-3.2188,0.004019,0.995981,-5.5127,0.004019,0.995981,-5.5127,1,516,238,238
hendrycks_math/test/003942,post_self,self,0.294215,0.705785,-0.875,0.004571,0.995429,-5.3835,0.004571,0.995429,-5.3835,1,1399,454,454
hendrycks_math/test/003943,post_self,self,0.156105,0.843895,-1.6875,0.221351,0.778649,-1.2578,0.221351,0.778649,-1.2578,0,626,217,217
hendrycks_math/test/003944,early_defer,defer,0.531209,0.468791,0.125,0.868381,0.131619,1.8867,0.531209,0.468791,0.125,0,2718,810,810
hendrycks_math/test/003945,early_defer,defer,0.912436,0.087564,2.3438,0.737158,0.262842,1.0312,0.912436,0.087564,2.3438,0,2054,668,668
hendrycks_math/test/003946,post_self,self,0.067547,0.932453,-2.625,0.00663,0.99337,-5.0095,0.00663,0.99337,-5.0095,1,1218,456,456
hendrycks_math/test/003947,post_self,self,0.437823,0.562177,-0.25,0.106041,0.893959,-2.1318,0.106041,0.893959,-2.1318,1,596,223,223
hendrycks_math/test/003948,post_self,self,0.012054,0.987946,-4.4062,0.000649,0.999351,-7.3394,0.000649,0.999351,-7.3394,1,1177,428,428
hendrycks_math/test/003949,post_self,self,0.009708,0.990292,-4.625,0.000322,0.999678,-8.041,0.000322,0.999678,-8.041,1,409,155,155
hendrycks_math/test/003950,post_defer,defer,0.029312,0.970688,-3.5,0.885433,0.114567,2.0449,0.885433,0.114567,2.0449,1,811,287,287
hendrycks_math/test/003951,post_self,self,0.048858,0.951142,-2.9688,0.033305,0.966695,-3.3682,0.033305,0.966695,-3.3682,1,1250,383,383
hendrycks_math/test/003952,post_self,self,0.055005,0.944995,-2.8438,0.021461,0.978539,-3.8198,0.021461,0.978539,-3.8198,1,615,208,208
hendrycks_math/test/003953,post_self,self,0.187133,0.812867,-1.4688,0.006954,0.993046,-4.9614,0.006954,0.993046,-4.9614,1,1135,477,477
hendrycks_math/test/003954,post_self,self,0.152032,0.847968,-1.7188,0.022457,0.977543,-3.7734,0.022457,0.977543,-3.7734,1,750,295,295
hendrycks_math/test/003955,post_self,self,0.044681,0.955319,-3.0625,0.0014,0.9986,-6.5698,0.0014,0.9986,-6.5698,1,1104,410,410
hendrycks_math/test/003956,post_self,self,0.014957,0.985043,-4.1875,0.003514,0.996486,-5.6475,0.003514,0.996486,-5.6475,1,948,264,264
hendrycks_math/test/003957,post_self,self,0.078078,0.921922,-2.4688,0.005817,0.994183,-5.1411,0.005817,0.994183,-5.1411,1,835,333,333
hendrycks_math/test/003958,post_self,self,0.212069,0.787931,-1.3125,0.063135,0.936865,-2.6973,0.063135,0.936865,-2.6973,1,663,244,244
hendrycks_math/test/003959,post_self,self,0.019719,0.980281,-3.9062,0.002556,0.997444,-5.9668,0.002556,0.997444,-5.9668,1,832,226,226
hendrycks_math/test/003960,post_self,self,0.024423,0.975577,-3.6875,0.001783,0.998217,-6.3274,0.001783,0.998217,-6.3274,1,722,274,274
hendrycks_math/test/003961,post_self,self,0.046034,0.953966,-3.0312,0.021512,0.978488,-3.8174,0.021512,0.978488,-3.8174,1,1006,391,391
hendrycks_math/test/003962,early_defer,defer,0.932453,0.067547,2.625,0.148294,0.851706,-1.748,0.932453,0.067547,2.625,1,1657,697,697
hendrycks_math/test/003963,post_self,self,0.006693,0.993307,-5.0,0.001808,0.998192,-6.314,0.001808,0.998192,-6.314,1,727,200,200
hendrycks_math/test/003964,post_defer,defer,0.201813,0.798187,-1.375,0.881002,0.118998,2.002,0.881002,0.118998,2.002,1,1386,452,452
hendrycks_math/test/003965,post_self,self,0.009126,0.990874,-4.6875,0.000273,0.999727,-8.2058,0.000273,0.999727,-8.2058,1,308,132,132
hendrycks_math/test/003966,post_self,self,0.042088,0.957912,-3.125,0.009855,0.990145,-4.6099,0.009855,0.990145,-4.6099,1,1021,385,385
hendrycks_math/test/003967,post_self,self,0.327668,0.672332,-0.7188,0.350421,0.649579,-0.6172,0.350421,0.649579,-0.6172,1,1192,503,503
hendrycks_math/test/003968,early_defer,defer,0.685949,0.314051,0.7812,0.076132,0.923868,-2.4961,0.685949,0.314051,0.7812,1,1463,459,459
hendrycks_math/test/003969,early_defer,defer,0.984094,0.015906,4.125,0.972152,0.027848,3.5527,0.984094,0.015906,4.125,0,1324,476,476
hendrycks_math/test/003970,post_self,self,0.007816,0.992184,-4.8438,0.001826,0.998174,-6.3037,0.001826,0.998174,-6.3037,1,451,190,190
hendrycks_math/test/003971,post_self,self,0.056652,0.943348,-2.8125,0.00868,0.99132,-4.738,0.00868,0.99132,-4.738,1,989,341,341
hendrycks_math/test/003972,post_self,self,0.005385,0.994615,-5.2188,0.000307,0.999693,-8.0896,0.000307,0.999693,-8.0896,1,482,159,159
hendrycks_math/test/003973,post_self,self,0.047426,0.952574,-3.0,0.010622,0.989378,-4.5342,0.010622,0.989378,-4.5342,1,496,174,174
hendrycks_math/test/003974,early_defer,defer,0.629775,0.370225,0.5312,0.595493,0.404507,0.3867,0.629775,0.370225,0.5312,1,1269,391,391
hendrycks_math/test/003975,post_self,self,0.5,0.5,0.0,0.096535,0.903465,-2.2363,0.096535,0.903465,-2.2363,1,1044,446,446
hendrycks_math/test/003976,early_defer,defer,0.699254,0.300746,0.8438,0.32338,0.67662,-0.7383,0.699254,0.300746,0.8438,1,1321,490,490
hendrycks_math/test/003977,post_defer,defer,0.160266,0.839734,-1.6562,0.92944,0.07056,2.5781,0.92944,0.07056,2.5781,0,2304,704,704
