task_id,route,model_decision,first_p_defer,first_p_self,first_margin,post_p_defer,post_p_self,post_margin,p_defer,p_self,margin,pred_answer,gold_answer,self_passed,reasoning_len,answer_len,actual_local_tokens
mmlu/all/test/012880,early_defer,defer,0.622459,0.377541,0.5,0.996837,0.003163,5.7529,0.622459,0.377541,0.5,B,B,1,767,146,146
mmlu/all/test/012881,post_self,self,0.362969,0.637031,-0.5625,0.007519,0.992481,-4.8828,0.007519,0.992481,-4.8828,C,C,1,289,51,51
mmlu/all/test/012882,post_self,self,0.201813,0.798187,-1.375,0.00934,0.99066,-4.6641,0.00934,0.99066,-4.6641,A,A,1,605,122,122
mmlu/all/test/012883,post_self,self,0.156105,0.843895,-1.6875,0.00522,0.99478,-5.25,0.00522,0.99478,-5.25,C,A,0,383,70,70
mmlu/all/test/012884,post_self,self,0.212069,0.787931,-1.3125,0.125923,0.874077,-1.9375,0.125923,0.874077,-1.9375,A,A,1,610,102,102
mmlu/all/test/012885,post_self,self,0.075858,0.924142,-2.5,0.00109,0.99891,-6.8203,0.00109,0.99891,-6.8203,C,C,1,291,56,56
mmlu/all/test/012886,early_defer,defer,0.507812,0.492188,0.0312,0.235108,0.764892,-1.1797,0.507812,0.492188,0.0312,D,D,1,408,75,75
mmlu/all/test/012887,early_defer,defer,0.629775,0.370225,0.5312,0.961462,0.038538,3.2168,0.629775,0.370225,0.5312,C,D,0,446,85,85
mmlu/all/test/012888,post_self,self,0.355775,0.644225,-0.5938,0.013223,0.986777,-4.3125,0.013223,0.986777,-4.3125,A,C,0,469,83,83
mmlu/all/test/012889,post_defer,defer,0.461017,0.538983,-0.1562,0.953057,0.046943,3.0107,0.953057,0.046943,3.0107,D,B,0,1247,202,202
mmlu/all/test/012890,post_self,self,0.109706,0.890294,-2.0938,0.001701,0.998299,-6.375,0.001701,0.998299,-6.375,D,D,1,479,98,98
mmlu/all/test/012891,post_self,self,0.320821,0.679179,-0.75,0.071074,0.928926,-2.5703,0.071074,0.928926,-2.5703,D,D,1,590,100,100
mmlu/all/test/012892,post_defer,defer,0.422505,0.577495,-0.3125,0.624294,0.375706,0.5078,0.624294,0.375706,0.5078,D,D,1,471,84,84
mmlu/all/test/012893,post_self,self,0.075858,0.924142,-2.5,0.00031,0.99969,-8.0781,0.00031,0.99969,-8.0781,C,C,1,368,64,64
mmlu/all/test/012894,post_self,self,0.348645,0.651355,-0.625,0.100172,0.899828,-2.1953,0.100172,0.899828,-2.1953,D,C,0,548,119,119
mmlu/all/test/012895,post_self,self,0.334589,0.665411,-0.6875,0.007461,0.992539,-4.8906,0.007461,0.992539,-4.8906,B,C,0,250,45,45
mmlu/all/test/012896,early_defer,defer,0.600188,0.399812,0.4062,0.971129,0.028871,3.5156,0.600188,0.399812,0.4062,A,B,0,376,76,76
mmlu/all/test/012897,post_self,self,0.182426,0.817574,-1.5,0.002434,0.997566,-6.0156,0.002434,0.997566,-6.0156,D,D,1,432,76,76
mmlu/all/test/012898,early_defer,defer,0.52342,0.47658,0.0938,0.078642,0.921358,-2.4609,0.52342,0.47658,0.0938,B,B,1,358,64,64
mmlu/all/test/012899,post_self,self,0.073696,0.926304,-2.5312,0.000626,0.999374,-7.375,0.000626,0.999374,-7.375,B,B,1,452,91,91
mmlu/all/test/012900,post_self,self,0.082697,0.917303,-2.4062,0.001927,0.998073,-6.25,0.001927,0.998073,-6.25,C,C,1,314,75,75
mmlu/all/test/012901,post_self,self,0.082697,0.917303,-2.4062,0.010735,0.989265,-4.5234,0.010735,0.989265,-4.5234,C,D,0,368,66,66
mmlu/all/test/012902,post_self,self,0.156105,0.843895,-1.6875,0.010987,0.989013,-4.5,0.010987,0.989013,-4.5,C,C,1,490,100,100
mmlu/all/test/012903,post_self,self,0.47658,0.52342,-0.0938,0.011597,0.988403,-4.4453,0.011597,0.988403,-4.4453,A,C,0,362,64,64
mmlu/all/test/012904,post_self,self,0.27513,0.72487,-0.9688,0.472683,0.527317,-0.1094,0.472683,0.527317,-0.1094,B,C,0,467,88,88
mmlu/all/test/012905,post_self,self,0.399812,0.600188,-0.4062,0.245085,0.754915,-1.125,0.245085,0.754915,-1.125,A,A,1,500,93,93
mmlu/all/test/012906,post_self,self,0.040846,0.959154,-3.1562,0.000115,0.999885,-9.0703,0.000115,0.999885,-9.0703,A,A,1,328,62,62
mmlu/all/test/012907,post_self,self,0.206894,0.793106,-1.3438,0.000631,0.999369,-7.3672,0.000631,0.999369,-7.3672,C,B,0,462,87,87
mmlu/all/test/012908,post_defer,defer,0.156105,0.843895,-1.6875,0.707405,0.292595,0.8828,0.707405,0.292595,0.8828,C,C,1,367,63,63
mmlu/all/test/012909,post_self,self,0.087564,0.912436,-2.3438,0.000693,0.999307,-7.2734,0.000693,0.999307,-7.2734,D,D,1,452,76,76
mmlu/all/test/012910,early_defer,defer,0.644225,0.355775,0.5938,0.991583,0.008417,4.769,0.644225,0.355775,0.5938,B,B,1,553,97,97
mmlu/all/test/012911,post_self,self,0.217338,0.782662,-1.2812,0.001099,0.998901,-6.8125,0.001099,0.998901,-6.8125,B,B,1,608,112,112
mmlu/all/test/012912,early_defer,defer,0.629775,0.370225,0.5312,0.956553,0.043447,3.0918,0.629775,0.370225,0.5312,A,A,1,584,107,107
mmlu/all/test/012913,early_defer,defer,0.51562,0.48438,0.0625,0.171061,0.828939,-1.5781,0.51562,0.48438,0.0625,A,A,1,494,88,88
mmlu/all/test/012914,post_self,self,0.085099,0.914901,-2.375,0.000477,0.999523,-7.6484,0.000477,0.999523,-7.6484,C,C,1,383,68,68
mmlu/all/test/012915,early_defer,defer,0.629775,0.370225,0.5312,0.992975,0.007025,4.9512,0.629775,0.370225,0.5312,B,B,1,624,114,114
mmlu/all/test/012916,post_self,self,0.48438,0.51562,-0.0625,0.005469,0.994531,-5.2031,0.005469,0.994531,-5.2031,A,A,1,512,91,91
mmlu/all/test/012917,post_self,self,0.092688,0.907312,-2.2812,0.000897,0.999103,-7.0156,0.000897,0.999103,-7.0156,D,D,1,352,75,75
mmlu/all/test/012918,post_self,self,0.092688,0.907312,-2.2812,0.001674,0.998326,-6.3906,0.001674,0.998326,-6.3906,C,C,1,915,177,177
mmlu/all/test/012919,post_defer,defer,0.422505,0.577495,-0.3125,0.766294,0.233706,1.1875,0.766294,0.233706,1.1875,A,A,1,491,99,99
mmlu/all/test/012920,early_defer,defer,0.615088,0.384912,0.4688,0.862004,0.137996,1.832,0.615088,0.384912,0.4688,C,A,0,534,102,102
mmlu/all/test/012921,post_defer,defer,0.341582,0.658418,-0.6562,0.851459,0.148541,1.7461,0.851459,0.148541,1.7461,A,A,1,525,101,101
mmlu/all/test/012922,post_self,self,0.468791,0.531209,-0.125,0.003028,0.996972,-5.7969,0.003028,0.996972,-5.7969,B,B,1,1219,232,232
mmlu/all/test/012923,early_defer,defer,0.55447,0.44553,0.2188,0.665411,0.334589,0.6875,0.55447,0.44553,0.2188,C,C,1,787,145,145
mmlu/all/test/012924,post_defer,defer,0.140336,0.859664,-1.8125,0.999935,6.5e-05,9.6445,0.999935,6.5e-05,9.6445,D,B,0,1112,194,194
mmlu/all/test/012925,post_self,self,0.201813,0.798187,-1.375,0.004944,0.995056,-5.3047,0.004944,0.995056,-5.3047,C,C,1,827,172,172
mmlu/all/test/012926,post_self,self,0.063715,0.936285,-2.6875,0.000152,0.999848,-8.7891,0.000152,0.999848,-8.7891,D,D,1,501,90,90
mmlu/all/test/012927,post_defer,defer,0.47658,0.52342,-0.0938,0.622459,0.377541,0.5,0.622459,0.377541,0.5,B,C,0,265,60,60
mmlu/all/test/012928,post_self,self,0.085099,0.914901,-2.375,0.000869,0.999131,-7.0469,0.000869,0.999131,-7.0469,C,C,1,495,96,96
mmlu/all/test/012929,post_self,self,0.144149,0.855851,-1.7812,0.00461,0.99539,-5.375,0.00461,0.99539,-5.375,C,C,1,572,108,108
mmlu/all/test/012930,post_self,self,0.148047,0.851953,-1.75,0.001207,0.998793,-6.7188,0.001207,0.998793,-6.7188,C,C,1,1186,218,218
mmlu/all/test/012931,post_self,self,0.125923,0.874077,-1.9375,0.000392,0.999608,-7.8438,0.000392,0.999608,-7.8438,A,A,1,656,118,118
mmlu/all/test/012932,post_defer,defer,0.44553,0.55447,-0.2188,0.718594,0.281406,0.9375,0.718594,0.281406,0.9375,A,B,0,240,43,43
mmlu/all/test/012933,post_self,self,0.407333,0.592667,-0.375,0.17441,0.82559,-1.5547,0.17441,0.82559,-1.5547,D,D,1,1104,216,216
mmlu/all/test/012934,post_defer,defer,0.268941,0.731059,-1.0,0.519521,0.480479,0.0781,0.519521,0.480479,0.0781,C,B,0,385,78,78
mmlu/all/test/012935,post_self,self,0.461017,0.538983,-0.1562,0.17441,0.82559,-1.5547,0.17441,0.82559,-1.5547,C,C,1,880,150,150
mmlu/all/test/012936,post_self,self,0.341582,0.658418,-0.6562,0.007289,0.992711,-4.9141,0.007289,0.992711,-4.9141,B,B,1,853,165,165
mmlu/all/test/012937,early_defer,defer,0.672332,0.327668,0.7188,0.880386,0.119614,1.9961,0.672332,0.327668,0.7188,B,A,0,369,65,65
mmlu/all/test/012938,post_self,self,0.196826,0.803174,-1.4062,0.004682,0.995318,-5.3594,0.004682,0.995318,-5.3594,B,B,1,483,80,80
mmlu/all/test/012939,early_defer,defer,0.538983,0.461017,0.1562,0.994597,0.005403,5.2153,0.538983,0.461017,0.1562,D,C,0,351,62,62
mmlu/all/test/012940,post_self,self,0.212069,0.787931,-1.3125,0.002715,0.997285,-5.9062,0.002715,0.997285,-5.9062,C,C,1,855,168,168
mmlu/all/test/012941,post_defer,defer,0.414899,0.585101,-0.3438,0.964987,0.035013,3.3164,0.964987,0.035013,3.3164,A,A,1,386,71,71
mmlu/all/test/012942,post_self,self,0.468791,0.531209,-0.125,0.075858,0.924142,-2.5,0.075858,0.924142,-2.5,A,A,1,360,69,69
mmlu/all/test/012943,post_self,self,0.129403,0.870597,-1.9062,0.005775,0.994225,-5.1484,0.005775,0.994225,-5.1484,D,D,1,727,131,131
mmlu/all/test/012944,post_self,self,0.112795,0.887205,-2.0625,0.000693,0.999307,-7.2734,0.000693,0.999307,-7.2734,A,A,1,655,147,147
mmlu/all/test/012945,post_defer,defer,0.173288,0.826712,-1.5625,0.99981,0.00019,8.5674,0.99981,0.00019,8.5674,C,A,0,399,93,93
mmlu/all/test/012946,post_self,self,0.065605,0.934395,-2.6562,0.000458,0.999542,-7.6875,0.000458,0.999542,-7.6875,B,B,1,284,48,48
mmlu/all/test/012947,post_self,self,0.144149,0.855851,-1.7812,0.001549,0.998451,-6.4688,0.001549,0.998451,-6.4688,A,A,1,348,58,58
mmlu/all/test/012948,post_self,self,0.058346,0.941654,-2.7812,0.000536,0.999464,-7.5312,0.000536,0.999464,-7.5312,D,D,1,551,126,126
mmlu/all/test/012949,post_self,self,0.065605,0.934395,-2.6562,0.000265,0.999735,-8.2344,0.000265,0.999735,-8.2344,D,D,1,483,95,95
mmlu/all/test/012950,post_self,self,0.48438,0.51562,-0.0625,0.379378,0.620622,-0.4922,0.379378,0.620622,-0.4922,A,B,0,358,72,72
mmlu/all/test/012951,post_self,self,0.129403,0.870597,-1.9062,0.00075,0.99925,-7.1953,0.00075,0.99925,-7.1953,C,B,0,393,79,79
mmlu/all/test/012952,early_defer,defer,0.577495,0.422505,0.3125,0.985079,0.014921,4.1899,0.577495,0.422505,0.3125,A,A,1,606,129,129
mmlu/all/test/012953,early_defer,defer,0.507812,0.492188,0.0312,0.990857,0.009143,4.6855,0.507812,0.492188,0.0312,B,C,0,874,157,157
mmlu/all/test/012954,post_defer,defer,0.377541,0.622459,-0.5,0.998033,0.001967,6.2295,0.998033,0.001967,6.2295,B,C,0,364,75,75
mmlu/all/test/012955,post_defer,defer,0.48438,0.51562,-0.0625,0.929184,0.070816,2.5742,0.929184,0.070816,2.5742,C,C,1,444,83,83
mmlu/all/test/012956,post_self,self,0.071591,0.928409,-2.5625,0.000291,0.999709,-8.1406,0.000291,0.999709,-8.1406,B,B,1,348,64,64
mmlu/all/test/012957,post_self,self,0.037327,0.962673,-3.25,0.000182,0.999818,-8.6094,0.000182,0.999818,-8.6094,B,B,1,546,101,101
mmlu/all/test/012958,post_self,self,0.191933,0.808067,-1.4375,0.001356,0.998644,-6.6016,0.001356,0.998644,-6.6016,B,B,1,440,86,86
mmlu/all/test/012959,post_self,self,0.156105,0.843895,-1.6875,0.001001,0.998999,-6.9062,0.001001,0.998999,-6.9062,C,C,1,387,75,75
mmlu/all/test/012960,post_defer,defer,0.320821,0.679179,-0.75,0.827271,0.172729,1.5664,0.827271,0.172729,1.5664,B,B,1,1030,185,185
mmlu/all/test/012961,early_defer,defer,0.600188,0.399812,0.4062,0.140336,0.859664,-1.8125,0.600188,0.399812,0.4062,A,B,0,770,135,135
mmlu/all/test/012962,post_self,self,0.125923,0.874077,-1.9375,0.000298,0.999702,-8.1172,0.000298,0.999702,-8.1172,C,C,1,337,62,62
mmlu/all/test/012963,early_defer,defer,0.679179,0.320821,0.75,0.992448,0.007552,4.8784,0.679179,0.320821,0.75,D,D,1,258,48,48
mmlu/all/test/012964,early_defer,defer,0.538983,0.461017,0.1562,0.996037,0.003963,5.5269,0.538983,0.461017,0.1562,D,C,0,589,108,108
mmlu/all/test/012965,early_defer,defer,0.592667,0.407333,0.375,0.989029,0.010971,4.5015,0.592667,0.407333,0.375,A,D,0,908,189,189
mmlu/all/test/012966,early_defer,defer,0.507812,0.492188,0.0312,0.913213,0.086787,2.3535,0.507812,0.492188,0.0312,B,B,1,484,96,96
mmlu/all/test/012967,post_self,self,0.164516,0.835484,-1.625,0.001561,0.998439,-6.4609,0.001561,0.998439,-6.4609,C,C,1,443,84,84
mmlu/all/test/012968,post_self,self,0.392337,0.607663,-0.4375,0.037047,0.962953,-3.2578,0.037047,0.962953,-3.2578,A,A,1,442,75,75
mmlu/all/test/012969,post_defer,defer,0.250913,0.749087,-1.0938,0.999056,0.000944,6.9644,0.999056,0.000944,6.9644,C,C,1,471,80,80
mmlu/all/test/012970,post_self,self,0.294215,0.705785,-0.875,0.042404,0.957596,-3.1172,0.042404,0.957596,-3.1172,A,A,1,366,72,72
mmlu/all/test/012971,post_self,self,0.071591,0.928409,-2.5625,0.000242,0.999758,-8.3281,0.000242,0.999758,-8.3281,C,C,1,418,82,82
mmlu/all/test/012972,post_self,self,0.109706,0.890294,-2.0938,0.003197,0.996803,-5.7422,0.003197,0.996803,-5.7422,D,D,1,695,129,129
mmlu/all/test/012973,post_self,self,0.148047,0.851953,-1.75,0.00094,0.99906,-6.9688,0.00094,0.99906,-6.9688,B,B,1,575,104,104
mmlu/all/test/012974,post_self,self,0.48438,0.51562,-0.0625,0.213377,0.786623,-1.3047,0.213377,0.786623,-1.3047,A,D,0,949,175,175
mmlu/all/test/012975,post_self,self,0.103749,0.896251,-2.1562,0.000761,0.999239,-7.1797,0.000761,0.999239,-7.1797,C,B,0,491,87,87
mmlu/all/test/012976,post_defer,defer,0.136608,0.863392,-1.8438,0.999291,0.000709,7.2507,0.999291,0.000709,7.2507,D,D,1,426,82,82
mmlu/all/test/012977,post_self,self,0.106691,0.893309,-2.125,0.001367,0.998633,-6.5938,0.001367,0.998633,-6.5938,B,B,1,337,63,63
mmlu/all/test/012978,post_self,self,0.119203,0.880797,-2.0,0.002252,0.997748,-6.0938,0.002252,0.997748,-6.0938,B,B,1,224,48,48
mmlu/all/test/012979,early_defer,defer,0.692642,0.307358,0.8125,0.282988,0.717012,-0.9297,0.692642,0.307358,0.8125,A,A,1,1515,266,266
mmlu/all/test/012980,post_defer,defer,0.177811,0.822189,-1.5312,0.999547,0.000453,7.6982,0.999547,0.000453,7.6982,B,B,1,507,89,89
mmlu/all/test/012981,post_defer,defer,0.362969,0.637031,-0.5625,0.970771,0.029229,3.5029,0.970771,0.029229,3.5029,C,D,0,330,61,61
mmlu/all/test/012982,early_defer,defer,0.629775,0.370225,0.5312,0.993843,0.006157,5.084,0.629775,0.370225,0.5312,B,B,1,624,114,114
mmlu/all/test/012983,post_self,self,0.327668,0.672332,-0.7188,0.307358,0.692642,-0.8125,0.307358,0.692642,-0.8125,B,D,0,1215,243,243
mmlu/all/test/012984,post_self,self,0.196826,0.803174,-1.4062,0.008062,0.991938,-4.8125,0.008062,0.991938,-4.8125,B,B,1,935,185,185
mmlu/all/test/012985,post_self,self,0.156105,0.843895,-1.6875,0.034619,0.965381,-3.3281,0.034619,0.965381,-3.3281,A,C,0,775,129,129
mmlu/all/test/012986,post_self,self,0.075858,0.924142,-2.5,0.000503,0.999497,-7.5938,0.000503,0.999497,-7.5938,D,D,1,389,68,68
mmlu/all/test/012987,post_self,self,0.109706,0.890294,-2.0938,0.001585,0.998415,-6.4453,0.001585,0.998415,-6.4453,D,D,1,673,130,130
mmlu/all/test/012988,post_self,self,0.437823,0.562177,-0.25,0.124213,0.875787,-1.9531,0.124213,0.875787,-1.9531,A,A,1,287,57,57
mmlu/all/test/012989,post_defer,defer,0.090093,0.909907,-2.3125,0.998587,0.001413,6.5605,0.998587,0.001413,6.5605,A,B,0,701,139,139
mmlu/all/test/012990,post_self,self,0.063715,0.936285,-2.6875,0.000257,0.999743,-8.2656,0.000257,0.999743,-8.2656,D,D,1,448,90,90
mmlu/all/test/012991,post_self,self,0.307358,0.692642,-0.8125,0.119203,0.880797,-2.0,0.119203,0.880797,-2.0,C,C,1,382,71,71
mmlu/all/test/012992,post_defer,defer,0.453262,0.546738,-0.1875,0.732592,0.267408,1.0078,0.732592,0.267408,1.0078,A,D,0,553,100,100
mmlu/all/test/012993,post_defer,defer,0.377541,0.622459,-0.5,0.83602,0.16398,1.6289,0.83602,0.16398,1.6289,C,C,1,417,75,75
mmlu/all/test/012994,early_defer,defer,0.679179,0.320821,0.75,0.995633,0.004367,5.4292,0.679179,0.320821,0.75,A,D,0,501,96,96
mmlu/all/test/012995,post_self,self,0.384912,0.615088,-0.4688,0.003707,0.996293,-5.5938,0.003707,0.996293,-5.5938,D,C,0,430,77,77
mmlu/all/test/012996,post_self,self,0.060087,0.939913,-2.75,0.000191,0.999809,-8.5625,0.000191,0.999809,-8.5625,C,C,1,333,61,61
mmlu/all/test/012997,early_defer,defer,0.644225,0.355775,0.5938,0.992047,0.007953,4.8262,0.644225,0.355775,0.5938,A,A,1,766,129,129
mmlu/all/test/012998,post_self,self,0.47658,0.52342,-0.0938,0.085099,0.914901,-2.375,0.085099,0.914901,-2.375,D,D,1,267,54,54
mmlu/all/test/012999,post_self,self,0.437823,0.562177,-0.25,0.012336,0.987664,-4.3828,0.012336,0.987664,-4.3828,A,A,1,1222,223,223
mmlu/all/test/013000,post_defer,defer,0.334589,0.665411,-0.6875,0.505859,0.494141,0.0234,0.505859,0.494141,0.0234,B,B,1,504,94,94
mmlu/all/test/013001,early_defer,defer,0.615088,0.384912,0.4688,0.993317,0.006683,5.0015,0.615088,0.384912,0.4688,C,C,1,383,77,77
mmlu/all/test/013002,post_self,self,0.095349,0.904651,-2.25,0.008711,0.991289,-4.7344,0.008711,0.991289,-4.7344,C,C,1,574,111,111
mmlu/all/test/013003,post_defer,defer,0.256832,0.743168,-1.0625,0.517571,0.482429,0.0703,0.517571,0.482429,0.0703,C,C,1,406,71,71
mmlu/all/test/013004,post_self,self,0.407333,0.592667,-0.375,0.027169,0.972831,-3.5781,0.027169,0.972831,-3.5781,D,C,0,1471,269,269
mmlu/all/test/013005,post_self,self,0.112795,0.887205,-2.0625,0.000561,0.999439,-7.4844,0.000561,0.999439,-7.4844,B,B,1,800,144,144
mmlu/all/test/013006,post_self,self,0.071591,0.928409,-2.5625,0.000579,0.999421,-7.4531,0.000579,0.999421,-7.4531,B,B,1,387,67,67
mmlu/all/test/013007,post_self,self,0.085099,0.914901,-2.375,0.000404,0.999596,-7.8125,0.000404,0.999596,-7.8125,D,D,1,549,101,101
mmlu/all/test/013008,post_self,self,0.160266,0.839734,-1.6562,0.002801,0.997199,-5.875,0.002801,0.997199,-5.875,D,D,1,400,75,75
mmlu/all/test/013009,post_self,self,0.156105,0.843895,-1.6875,0.021781,0.978219,-3.8047,0.021781,0.978219,-3.8047,C,B,0,326,63,63
mmlu/all/test/013010,post_defer,defer,0.182426,0.817574,-1.5,0.998088,0.001912,6.2578,0.998088,0.001912,6.2578,A,A,1,276,54,54
mmlu/all/test/013011,post_self,self,0.140336,0.859664,-1.8125,0.002492,0.997508,-5.9922,0.002492,0.997508,-5.9922,D,D,1,642,119,119
mmlu/all/test/013012,early_defer,defer,0.712232,0.287768,0.9062,0.995116,0.004884,5.3169,0.712232,0.287768,0.9062,C,B,0,473,107,107
mmlu/all/test/013013,post_defer,defer,0.119203,0.880797,-2.0,0.653127,0.346873,0.6328,0.653127,0.346873,0.6328,B,B,1,877,161,161
mmlu/all/test/013014,post_self,self,0.47658,0.52342,-0.0938,0.004982,0.995018,-5.2969,0.004982,0.995018,-5.2969,A,B,0,334,60,60
mmlu/all/test/013015,post_self,self,0.060087,0.939913,-2.75,0.000247,0.999753,-8.3047,0.000247,0.999753,-8.3047,C,C,1,461,77,77
mmlu/all/test/013016,post_self,self,0.250913,0.749087,-1.0938,0.166675,0.833325,-1.6094,0.166675,0.833325,-1.6094,C,A,0,901,171,171
mmlu/all/test/013017,post_self,self,0.327668,0.672332,-0.7188,0.005642,0.994358,-5.1719,0.005642,0.994358,-5.1719,D,A,0,362,76,76
mmlu/all/test/013018,post_defer,defer,0.177811,0.822189,-1.5312,0.93744,0.06256,2.707,0.93744,0.06256,2.707,B,D,0,459,78,78
mmlu/all/test/013019,post_self,self,0.281406,0.718594,-0.9375,0.028871,0.971129,-3.5156,0.028871,0.971129,-3.5156,B,D,0,378,71,71
mmlu/all/test/013020,post_defer,defer,0.407333,0.592667,-0.375,0.99602,0.00398,5.5225,0.99602,0.00398,5.5225,C,D,0,623,108,108
mmlu/all/test/013021,early_defer,defer,0.637031,0.362969,0.5625,0.437823,0.562177,-0.25,0.637031,0.362969,0.5625,A,C,0,340,71,71
mmlu/all/test/013022,post_defer,defer,0.48438,0.51562,-0.0625,0.987876,0.012124,4.4004,0.987876,0.012124,4.4004,,D,0,1099,208,208
mmlu/all/test/013023,post_defer,defer,0.063715,0.936285,-2.6875,0.999821,0.000179,8.626,0.999821,0.000179,8.626,B,B,1,622,120,120
mmlu/all/test/013024,post_self,self,0.080357,0.919643,-2.4375,0.000856,0.999144,-7.0625,0.000856,0.999144,-7.0625,A,A,1,288,60,60
mmlu/all/test/013025,post_defer,defer,0.47658,0.52342,-0.0938,0.987017,0.012983,4.3311,0.987017,0.012983,4.3311,B,B,1,465,84,84
mmlu/all/test/013026,post_self,self,0.055005,0.944995,-2.8438,0.000193,0.999807,-8.5547,0.000193,0.999807,-8.5547,C,C,1,290,53,53
mmlu/all/test/013027,post_self,self,0.173288,0.826712,-1.5625,0.065605,0.934395,-2.6562,0.065605,0.934395,-2.6562,C,C,1,431,76,76
mmlu/all/test/013028,early_defer,defer,0.685949,0.314051,0.7812,0.834946,0.165054,1.6211,0.685949,0.314051,0.7812,A,A,1,288,59,59
mmlu/all/test/013029,early_defer,defer,0.607663,0.392337,0.4375,0.023689,0.976311,-3.7188,0.607663,0.392337,0.4375,B,C,0,452,88,88
mmlu/all/test/013030,post_defer,defer,0.201813,0.798187,-1.375,0.998228,0.001772,6.334,0.998228,0.001772,6.334,,C,0,384,84,84
mmlu/all/test/013031,early_defer,defer,0.52342,0.47658,0.0938,0.638835,0.361165,0.5703,0.52342,0.47658,0.0938,B,D,0,306,57,57
mmlu/all/test/013032,post_self,self,0.129403,0.870597,-1.9062,0.000667,0.999333,-7.3125,0.000667,0.999333,-7.3125,D,D,1,484,88,88
mmlu/all/test/013033,early_defer,defer,0.637031,0.362969,0.5625,0.994475,0.005525,5.1929,0.637031,0.362969,0.5625,C,C,1,872,162,162
mmlu/all/test/013034,post_self,self,0.407333,0.592667,-0.375,0.064653,0.935347,-2.6719,0.064653,0.935347,-2.6719,A,A,1,458,86,86
mmlu/all/test/013035,post_defer,defer,0.287768,0.712232,-0.9062,0.998438,0.001562,6.4604,0.998438,0.001562,6.4604,C,A,0,530,102,102
mmlu/all/test/013036,post_self,self,0.122523,0.877477,-1.9688,0.001335,0.998665,-6.6172,0.001335,0.998665,-6.6172,A,A,1,497,89,89
mmlu/all/test/013037,post_self,self,0.043366,0.956634,-3.0938,9.7e-05,0.999903,-9.2422,9.7e-05,0.999903,-9.2422,D,D,1,302,55,55
mmlu/all/test/013038,post_self,self,0.256832,0.743168,-1.0625,0.00838,0.99162,-4.7734,0.00838,0.99162,-4.7734,B,B,1,1187,208,208
mmlu/all/test/013039,early_defer,defer,0.607663,0.392337,0.4375,0.997327,0.002673,5.9219,0.607663,0.392337,0.4375,A,C,0,896,176,176
mmlu/all/test/013040,post_self,self,0.196826,0.803174,-1.4062,0.00335,0.99665,-5.6953,0.00335,0.99665,-5.6953,D,D,1,497,90,90
mmlu/all/test/013041,post_self,self,0.071591,0.928409,-2.5625,0.001024,0.998976,-6.8828,0.001024,0.998976,-6.8828,A,A,1,732,140,140
mmlu/all/test/013042,post_self,self,0.125923,0.874077,-1.9375,0.001356,0.998644,-6.6016,0.001356,0.998644,-6.6016,A,A,1,361,68,68
mmlu/all/test/013043,post_self,self,0.44553,0.55447,-0.2188,0.026759,0.973241,-3.5938,0.026759,0.973241,-3.5938,B,B,1,327,58,58
mmlu/all/test/013044,post_self,self,0.327668,0.672332,-0.7188,0.060087,0.939913,-2.75,0.060087,0.939913,-2.75,B,C,0,292,57,57
mmlu/all/test/013045,post_defer,defer,0.256832,0.743168,-1.0625,0.999857,0.000143,8.8525,0.999857,0.000143,8.8525,A,D,0,841,175,175
mmlu/all/test/013046,post_defer,defer,0.334589,0.665411,-0.6875,0.996185,0.003815,5.5649,0.996185,0.003815,5.5649,C,C,1,389,68,68
mmlu/all/test/013047,post_self,self,0.307358,0.692642,-0.8125,0.002591,0.997409,-5.9531,0.002591,0.997409,-5.9531,A,A,1,416,76,76
mmlu/all/test/013048,post_self,self,0.060087,0.939913,-2.75,0.000462,0.999538,-7.6797,0.000462,0.999538,-7.6797,B,B,1,396,67,67
mmlu/all/test/013049,post_self,self,0.056652,0.943348,-2.8125,0.000261,0.999739,-8.25,0.000261,0.999739,-8.25,B,B,1,232,48,48
mmlu/all/test/013050,post_defer,defer,0.492188,0.507812,-0.0312,0.961462,0.038538,3.2168,0.961462,0.038538,3.2168,B,B,1,756,136,136
mmlu/all/test/013051,post_self,self,0.2227,0.7773,-1.25,0.000955,0.999045,-6.9531,0.000955,0.999045,-6.9531,B,B,1,322,53,53
mmlu/all/test/013052,post_self,self,0.098079,0.901921,-2.2188,0.001727,0.998273,-6.3594,0.001727,0.998273,-6.3594,B,B,1,190,44,44
mmlu/all/test/013053,post_self,self,0.217338,0.782662,-1.2812,0.003824,0.996176,-5.5625,0.003824,0.996176,-5.5625,D,C,0,343,64,64
mmlu/all/test/013054,post_self,self,0.177811,0.822189,-1.5312,0.019124,0.980876,-3.9375,0.019124,0.980876,-3.9375,B,B,1,481,74,74
mmlu/all/test/013055,post_self,self,0.080357,0.919643,-2.4375,0.000411,0.999589,-7.7969,0.000411,0.999589,-7.7969,B,A,0,343,68,68
mmlu/all/test/013056,early_defer,defer,0.592667,0.407333,0.375,0.843895,0.156105,1.6875,0.592667,0.407333,0.375,B,A,0,459,112,112
mmlu/all/test/013057,early_defer,defer,0.585101,0.414899,0.3438,0.468791,0.531209,-0.125,0.585101,0.414899,0.3438,B,B,1,346,60,60
mmlu/all/test/013058,post_self,self,0.125923,0.874077,-1.9375,0.00236,0.99764,-6.0469,0.00236,0.99764,-6.0469,D,B,0,218,54,54
