task_id,route,model_decision,model_decision_raw,valid_format,p_defer,p_self,score,margin,logp_self,logp_defer,self_passed,prediction,reference,expert_passed,expert_available,expert_has_answer,answer_len
mmlu/all/test/010208,post_self,self,self,1,0.46879062662624377,0.5312093733737562,0.5312093733737562,-0.125,-0.640625,-0.765625,0,B,D,,0,0,21
mmlu/all/test/010209,post_defer,defer,defer,1,0.9237300338193294,0.07626996618067061,0.07626996618067061,2.494140625,-2.578125,-0.083984375,1,A,A,,0,0,28
mmlu/all/test/010210,post_self,self,self,1,0.002192909390756777,0.9978070906092432,0.9978070906092432,-6.120330810546875,-0.004669189453125,-6.125,1,B,B,,0,0,55
mmlu/all/test/010211,post_defer,defer,defer,1,0.9771292635809508,0.022870736419049242,0.022870736419049242,3.7547607421875,-3.78125,-0.0264892578125,0,A,C,,0,0,121
mmlu/all/test/010212,post_self,self,self,1,0.007659377207247521,0.9923406227927525,0.9923406227927525,-4.8641357421875,-0.0108642578125,-4.875,1,D,D,,0,0,25
mmlu/all/test/010213,post_self,self,self,1,0.11848705868952816,0.8815129413104719,0.8815129413104719,-2.0068359375,-0.1337890625,-2.140625,0,A,B,,0,0,115
mmlu/all/test/010214,post_self,self,self,1,0.0031929186185493614,0.9968070813814507,0.9968070813814507,-5.743621826171875,-0.006378173828125,-5.75,1,B,B,,0,0,17
mmlu/all/test/010215,post_self,self,defer,1,0.11992252200191786,0.8800774779980821,0.8800774779980821,-1.9931640625,-0.1318359375,-2.125,0,D,B,,0,0,43
mmlu/all/test/010216,post_defer,defer,defer,1,0.6783269517867622,0.32167304821323783,0.32167304821323783,0.74609375,-1.140625,-0.39453125,1,A,A,,0,0,109
mmlu/all/test/010217,post_self,self,self,1,0.0004896535756657321,0.9995103464243342,0.9995103464243342,-7.6213226318359375,-0.0036773681640625,-7.625,1,B,B,,0,0,22
mmlu/all/test/010218,post_self,self,self,1,0.005262449536864283,0.9947375504631357,0.9947375504631357,-5.24188232421875,-0.00811767578125,-5.25,1,C,C,,0,0,13
mmlu/all/test/010219,post_self,self,self,1,0.06739308353150954,0.9326069164684905,0.9326069164684905,-2.62744140625,-0.07568359375,-2.703125,1,C,C,,0,0,18
mmlu/all/test/010220,post_defer,defer,defer,1,0.8357518198148309,0.16424818018516907,0.16424818018516907,1.626953125,-1.8125,-0.185546875,0,B,D,,0,0,160
mmlu/all/test/010221,post_self,self,self,1,0.20118471823927994,0.79881528176072,0.79881528176072,-1.37890625,-0.23046875,-1.609375,1,B,B,,0,0,75
mmlu/all/test/010222,post_self,self,self,1,0.005962939431698666,0.9940370605683013,0.9940370605683013,-5.1162109375,-0.0087890625,-5.125,1,B,B,,0,0,116
mmlu/all/test/010223,post_self,self,self,1,0.053243115525363,0.946756884474637,0.946756884474637,-2.878173828125,-0.059326171875,-2.9375,0,B,C,,0,0,109
mmlu/all/test/010224,post_defer,defer,defer,1,0.5621765008857981,0.43782349911420193,0.43782349911420193,0.25,-0.8359375,-0.5859375,0,A,D,,0,0,85
mmlu/all/test/010225,post_self,self,self,1,0.0010362037070018944,0.9989637962929981,0.9989637962929981,-6.87115478515625,-0.00384521484375,-6.875,1,C,C,,0,0,13
mmlu/all/test/010226,post_self,self,self,1,0.004098315487662321,0.9959016845123376,0.9959016845123376,-5.493072509765625,-0.006927490234375,-5.5,1,B,B,,0,0,17
mmlu/all/test/010227,post_self,self,self,1,0.005962939431698666,0.9940370605683013,0.9940370605683013,-5.1162109375,-0.0087890625,-5.125,1,C,C,,0,0,66
mmlu/all/test/010228,post_self,self,defer,1,0.07626996618067049,0.9237300338193295,0.9237300338193295,-2.494140625,-0.083984375,-2.578125,1,C,C,,0,0,68
mmlu/all/test/010229,post_self,self,self,1,0.015720212471839357,0.9842797875281606,0.9842797875281606,-4.136962890625,-0.019287109375,-4.15625,1,B,B,,0,0,82
mmlu/all/test/010230,post_self,self,self,1,0.0006284868475463031,0.9993715131524536,0.9993715131524536,-7.3715667724609375,-0.0034332275390625,-7.375,1,D,D,,0,0,14
mmlu/all/test/010231,post_self,self,self,1,0.00361959370991287,0.9963804062900872,0.9963804062900872,-5.617767333984375,-0.007232666015625,-5.625,1,A,A,,0,0,21
mmlu/all/test/010232,post_self,self,defer,1,0.46879062662624377,0.5312093733737562,0.5312093733737562,-0.125,-0.63671875,-0.76171875,1,B,B,,0,0,15
mmlu/all/test/010233,post_self,self,self,1,0.006759316297451283,0.9932406837025487,0.9932406837025487,-4.99005126953125,-0.00994873046875,-5.0,1,C,C,,0,0,42
mmlu/all/test/010234,post_self,self,self,1,0.006754400865456954,0.993245599134543,0.993245599134543,-4.99078369140625,-0.00921630859375,-5.0,1,A,A,,0,0,49
mmlu/all/test/010235,post_self,self,self,1,0.03715182619419953,0.9628481738058005,0.9628481738058005,-3.2548828125,-0.0419921875,-3.296875,1,D,D,,0,0,64
mmlu/all/test/010236,post_self,self,self,1,0.042107418036039304,0.9578925819639607,0.9578925819639607,-3.12451171875,-0.04736328125,-3.171875,1,C,C,,0,0,146
mmlu/all/test/010237,post_self,self,self,1,0.06041841989614357,0.9395815801038564,0.9395815801038564,-2.744140625,-0.068359375,-2.8125,1,B,B,,0,0,13
mmlu/all/test/010238,post_self,self,self,1,0.006754810349154972,0.9932451896508451,0.9932451896508451,-4.99072265625,-0.00927734375,-5.0,1,D,D,,0,0,52
mmlu/all/test/010239,post_defer,defer,defer,1,0.8357518198148309,0.16424818018516907,0.16424818018516907,1.626953125,-1.8125,-0.185546875,0,A,D,,0,0,85
mmlu/all/test/010240,post_self,self,self,1,0.1818436430556475,0.8181563569443525,0.8181563569443525,-1.50390625,-0.20703125,-1.7109375,1,D,D,,0,0,118
mmlu/all/test/010241,post_self,self,self,1,0.08506103649811757,0.9149389635018824,0.9149389635018824,-2.37548828125,-0.09326171875,-2.46875,0,A,D,,0,0,19
mmlu/all/test/010242,post_defer,defer,defer,1,0.9578827336014913,0.04211726639850866,0.04211726639850866,3.124267578125,-3.171875,-0.047607421875,0,A,D,,0,0,33
mmlu/all/test/010243,post_self,self,self,1,0.004098315487662321,0.9959016845123376,0.9959016845123376,-5.493072509765625,-0.006927490234375,-5.5,1,B,B,,0,0,30
mmlu/all/test/010244,post_defer,defer,defer,1,0.851829586557013,0.14817041344298698,0.14817041344298698,1.7490234375,-1.9140625,-0.1650390625,1,A,A,,0,0,38
mmlu/all/test/010245,post_self,self,defer,1,0.07620119302481985,0.9237988069751801,0.9237988069751801,-2.4951171875,-0.0830078125,-2.578125,1,B,B,,0,0,85
mmlu/all/test/010246,post_self,self,self,1,0.003189811997216402,0.9968101880027836,0.9968101880027836,-5.744598388671875,-0.005401611328125,-5.75,1,D,D,,0,0,25
mmlu/all/test/010247,post_defer,defer,defer,1,0.5621765008857981,0.43782349911420193,0.43782349911420193,0.25,-0.83203125,-0.58203125,1,C,C,,0,0,143
mmlu/all/test/010248,post_self,self,self,1,0.00983426607636159,0.9901657339236384,0.9901657339236384,-4.61199951171875,-0.01300048828125,-4.625,1,D,D,,0,0,19
mmlu/all/test/010249,post_defer,defer,defer,1,0.9396646828780365,0.060335317121963494,0.060335317121963494,2.74560546875,-2.8125,-0.06689453125,0,A,B,,0,0,37
mmlu/all/test/010250,post_self,self,self,1,0.03329750879934676,0.9667024912006532,0.9667024912006532,-3.368408203125,-0.037841796875,-3.40625,1,C,C,,0,0,26
mmlu/all/test/010251,post_defer,defer,defer,1,0.7986582931618891,0.20134170683811092,0.20134170683811092,1.3779296875,-1.609375,-0.2314453125,0,A,C,,0,0,32
mmlu/all/test/010252,post_self,self,self,1,0.0477023725400772,0.9522976274599229,0.9522976274599229,-2.993896484375,-0.052978515625,-3.046875,0,D,A,,0,0,80
mmlu/all/test/010253,post_defer,defer,defer,1,0.5926665999540697,0.4073334000459303,0.4073334000459303,0.375,-0.90625,-0.53125,0,D,C,,0,0,62
mmlu/all/test/010254,post_self,self,self,1,0.02591726450929971,0.9740827354907002,0.9740827354907002,-3.6265869140625,-0.0296630859375,-3.65625,1,C,C,,0,0,19
mmlu/all/test/010255,post_self,self,self,1,0.24472382910998208,0.755276170890018,0.755276170890018,-1.126953125,-0.287109375,-1.4140625,1,D,D,,0,0,50
mmlu/all/test/010256,post_self,self,self,1,0.0024841665507090195,0.997515833449291,0.997515833449291,-5.995330810546875,-0.004669189453125,-6.0,1,B,B,,0,0,50
mmlu/all/test/010257,post_self,self,self,1,0.0036145344113640717,0.9963854655886359,0.9963854655886359,-5.619171142578125,-0.005828857421875,-5.625,1,B,B,,0,0,111
mmlu/all/test/010258,post_self,self,self,1,0.22270013882530884,0.7772998611746912,0.7772998611746912,-1.25,-0.2578125,-1.5078125,0,B,D,,0,0,14
mmlu/all/test/010259,post_self,self,self,1,0.020194218727532534,0.9798057812724674,0.9798057812724674,-3.8819580078125,-0.0242919921875,-3.90625,1,A,A,,0,0,46
mmlu/all/test/010260,post_defer,defer,defer,1,0.8178655971938159,0.1821344028061841,0.1821344028061841,1.501953125,-1.7109375,-0.208984375,1,C,C,,0,0,46
mmlu/all/test/010261,post_defer,defer,defer,1,0.894005452377912,0.10599454762208804,0.10599454762208804,2.13232421875,-2.25,-0.11767578125,0,A,C,,0,0,48
mmlu/all/test/010262,post_defer,defer,self,1,0.7049732336450086,0.29502676635499137,0.29502676635499137,0.87109375,-1.2265625,-0.35546875,0,A,C,,0,0,29
mmlu/all/test/010263,post_self,self,self,1,0.017829489438197843,0.9821705105618022,0.9821705105618022,-4.0089111328125,-0.0223388671875,-4.03125,1,A,A,,0,0,22
mmlu/all/test/010264,post_defer,defer,defer,1,0.9147868370272544,0.08521316297274562,0.08521316297274562,2.37353515625,-2.46875,-0.09521484375,0,C,A,,0,0,12
mmlu/all/test/010265,post_self,self,defer,1,0.46879062662624377,0.5312093733737562,0.5312093733737562,-0.125,-0.640625,-0.765625,0,A,C,,0,0,63
mmlu/all/test/010266,post_self,self,self,1,0.2013417068381109,0.7986582931618891,0.7986582931618891,-1.3779296875,-0.2314453125,-1.609375,1,B,B,,0,0,74
mmlu/all/test/010267,post_self,self,self,1,0.005264047298886369,0.9947359527011136,0.9947359527011136,-5.2415771484375,-0.0084228515625,-5.25,1,C,C,,0,0,25
mmlu/all/test/010268,post_self,self,self,1,0.11848705868952816,0.8815129413104719,0.8815129413104719,-2.0068359375,-0.1337890625,-2.140625,0,A,D,,0,0,61
mmlu/all/test/010269,post_defer,defer,defer,1,0.9396923600249307,0.06030763997506927,0.06030763997506927,2.74609375,-2.8125,-0.06640625,1,D,D,,0,0,31
mmlu/all/test/010270,post_self,self,self,1,0.06730107458490009,0.9326989254150999,0.9326989254150999,-2.62890625,-0.07421875,-2.703125,0,A,C,,0,0,65
mmlu/all/test/010271,post_self,self,self,1,0.007659377207247521,0.9923406227927525,0.9923406227927525,-4.8641357421875,-0.0108642578125,-4.875,1,B,B,,0,0,32
mmlu/all/test/010272,post_defer,defer,defer,1,0.92379880697518,0.07620119302481998,0.07620119302481998,2.4951171875,-2.578125,-0.0830078125,0,A,C,,0,0,26
mmlu/all/test/010273,post_self,self,self,1,0.2013417068381109,0.7986582931618891,0.7986582931618891,-1.3779296875,-0.2314453125,-1.609375,1,B,B,,0,0,42
mmlu/all/test/010274,post_defer,defer,self,1,0.5621765008857981,0.43782349911420193,0.43782349911420193,0.25,-0.83203125,-0.58203125,0,A,D,,0,0,35
mmlu/all/test/010275,post_self,self,self,1,0.00361959370991287,0.9963804062900872,0.9963804062900872,-5.617767333984375,-0.007232666015625,-5.625,1,D,D,,0,0,22
mmlu/all/test/010276,post_self,self,self,1,0.005264366909190691,0.9947356330908093,0.9947356330908093,-5.24151611328125,-0.00848388671875,-5.25,1,D,D,,0,0,14
mmlu/all/test/010277,post_self,self,self,1,0.005965110496873995,0.994034889503126,0.994034889503126,-5.1158447265625,-0.0091552734375,-5.125,1,A,A,,0,0,32
mmlu/all/test/010278,post_self,self,self,1,0.16424818018516898,0.835751819814831,0.835751819814831,-1.626953125,-0.185546875,-1.8125,1,C,C,,0,0,31
mmlu/all/test/010279,post_self,self,self,1,0.07626996618067049,0.9237300338193295,0.9237300338193295,-2.494140625,-0.083984375,-2.578125,1,C,C,,0,0,17
mmlu/all/test/010280,post_self,self,self,1,0.0477023725400772,0.9522976274599229,0.9522976274599229,-2.993896484375,-0.052978515625,-3.046875,1,D,D,,0,0,20
mmlu/all/test/010281,post_self,self,self,1,0.0013300798938753772,0.9986699201061247,0.9986699201061247,-6.621185302734375,-0.003814697265625,-6.625,1,D,D,,0,0,78
mmlu/all/test/010282,post_self,self,self,1,0.020194218727532534,0.9798057812724674,0.9798057812724674,-3.8819580078125,-0.0242919921875,-3.90625,1,D,D,,0,0,21
mmlu/all/test/010283,post_self,self,defer,1,0.29502676635499137,0.7049732336450086,0.7049732336450086,-0.87109375,-0.35546875,-1.2265625,0,D,C,,0,0,24
mmlu/all/test/010284,post_self,self,self,1,0.13375429875733308,0.866245701242667,0.866245701242667,-1.8681640625,-0.1474609375,-2.015625,1,D,D,,0,0,24
mmlu/all/test/010285,post_defer,defer,defer,1,0.5926665999540697,0.4073334000459303,0.4073334000459303,0.375,-0.90625,-0.53125,0,D,A,,0,0,25
mmlu/all/test/010286,post_self,self,self,1,0.060307639975069216,0.9396923600249307,0.9396923600249307,-2.74609375,-0.06640625,-2.8125,1,C,C,,0,0,12
mmlu/all/test/010287,post_self,self,self,1,0.09497107514700584,0.9050289248529941,0.9050289248529941,-2.25439453125,-0.10498046875,-2.359375,0,A,B,,0,0,24
mmlu/all/test/010288,post_self,self,self,1,0.29462070644095817,0.7053792935590418,0.7053792935590418,-0.873046875,-0.353515625,-1.2265625,1,B,B,,0,0,49
mmlu/all/test/010289,post_self,self,self,1,0.025938845384110707,0.9740611546158893,0.9740611546158893,-3.625732421875,-0.030517578125,-3.65625,0,A,B,,0,0,20
mmlu/all/test/010290,post_self,self,self,1,0.2013417068381109,0.7986582931618891,0.7986582931618891,-1.3779296875,-0.2314453125,-1.609375,0,B,A,,0,0,29
mmlu/all/test/010291,post_self,self,self,1,0.0021945125879180736,0.997805487412082,0.997805487412082,-6.119598388671875,-0.005401611328125,-6.125,1,C,C,,0,0,21
mmlu/all/test/010292,post_self,self,self,1,0.0036155237193923467,0.9963844762806077,0.9963844762806077,-5.618896484375,-0.006103515625,-5.625,1,A,A,,0,0,65
mmlu/all/test/010293,post_self,self,self,1,0.020184559656543085,0.9798154403434569,0.9798154403434569,-3.8824462890625,-0.0238037109375,-3.90625,1,A,A,,0,0,51
mmlu/all/test/010294,post_self,self,self,1,0.01387363888398534,0.9861263611160147,0.9861263611160147,-4.2637939453125,-0.0174560546875,-4.28125,1,D,D,,0,0,25
mmlu/all/test/010295,post_defer,defer,defer,1,0.9628481738058005,0.037151826194199544,0.037151826194199544,3.2548828125,-3.296875,-0.0419921875,0,A,D,,0,0,25
mmlu/all/test/010296,post_self,self,self,1,0.004642454105652953,0.995357545894347,0.995357545894347,-5.36785888671875,-0.00714111328125,-5.375,0,D,C,,0,0,25
mmlu/all/test/010297,post_self,self,self,1,0.008679291995740438,0.9913207080042595,0.9913207080042595,-4.73809814453125,-0.01190185546875,-4.75,1,C,C,,0,0,67
mmlu/all/test/010298,post_self,self,self,1,0.001037025363425702,0.9989629746365744,0.9989629746365744,-6.870361328125,-0.004638671875,-6.875,1,A,A,,0,0,31
mmlu/all/test/010299,post_defer,defer,defer,1,0.5621765008857981,0.43782349911420193,0.43782349911420193,0.25,-0.83203125,-0.58203125,1,B,B,,0,0,27
mmlu/all/test/010300,post_self,self,self,1,0.32167304821323783,0.6783269517867622,0.6783269517867622,-0.74609375,-0.39453125,-1.140625,1,A,A,,0,0,15
mmlu/all/test/010301,post_self,self,self,1,0.020194218727532534,0.9798057812724674,0.9798057812724674,-3.8819580078125,-0.0242919921875,-3.90625,1,B,B,,0,0,20
mmlu/all/test/010302,post_defer,defer,defer,1,0.7769615827831184,0.22303841721688156,0.22303841721688156,1.248046875,-1.5078125,-0.259765625,0,B,A,,0,0,18
mmlu/all/test/010303,post_self,self,defer,1,0.060307639975069216,0.9396923600249307,0.9396923600249307,-2.74609375,-0.06640625,-2.8125,0,B,A,,0,0,41
mmlu/all/test/010304,post_self,self,self,1,0.01224275138390101,0.987757248616099,0.987757248616099,-4.3905029296875,-0.0157470703125,-4.40625,1,A,A,,0,0,19
mmlu/all/test/010305,post_defer,defer,defer,1,0.755276170890018,0.24472382910998203,0.24472382910998203,1.126953125,-1.4140625,-0.287109375,0,D,A,,0,0,25
mmlu/all/test/010306,post_self,self,self,1,0.015727769477107464,0.9842722305228926,0.9842722305228926,-4.136474609375,-0.019775390625,-4.15625,1,A,A,,0,0,99
mmlu/all/test/010307,post_self,self,defer,1,0.04768019635596767,0.9523198036440323,0.9523198036440323,-2.994384765625,-0.052490234375,-3.046875,1,C,C,,0,0,36
mmlu/all/test/010308,post_self,self,self,1,0.004098315487662321,0.9959016845123376,0.9959016845123376,-5.493072509765625,-0.006927490234375,-5.5,1,C,C,,0,0,93
mmlu/all/test/010309,post_self,self,self,1,0.0013305258736367677,0.9986694741263632,0.9986694741263632,-6.620849609375,-0.004150390625,-6.625,1,D,D,,0,0,104
mmlu/all/test/010310,post_self,self,self,1,0.001507186636157064,0.998492813363843,0.998492813363843,-6.496002197265625,-0.003997802734375,-6.5,1,D,D,,0,0,30
mmlu/all/test/010311,post_self,self,self,1,0.08509904500702024,0.9149009549929797,0.9149009549929797,-2.375,-0.09375,-2.46875,1,C,C,,0,0,38
mmlu/all/test/010312,post_self,self,defer,1,0.08509904500702024,0.9149009549929797,0.9149009549929797,-2.375,-0.09375,-2.46875,0,A,C,,0,0,15
mmlu/all/test/010313,post_self,self,self,1,0.005262130042351699,0.9947378699576483,0.9947378699576483,-5.241943359375,-0.008056640625,-5.25,1,D,D,,0,0,53
mmlu/all/test/010314,post_defer,defer,defer,1,0.894005452377912,0.10599454762208804,0.10599454762208804,2.13232421875,-2.25,-0.11767578125,0,A,B,,0,0,76
mmlu/all/test/010315,post_self,self,self,1,0.0017084081173942465,0.9982915918826057,0.9982915918826057,-6.3704833984375,-0.0045166015625,-6.375,1,D,D,,0,0,14
mmlu/all/test/010316,post_defer,defer,defer,1,0.8358858292978949,0.1641141707021051,0.1641141707021051,1.6279296875,-1.8125,-0.1845703125,1,A,A,,0,0,49
mmlu/all/test/010317,post_self,self,self,1,0.0024866633413544574,0.9975133366586455,0.9975133366586455,-5.99432373046875,-0.00567626953125,-6.0,1,B,B,,0,0,34
mmlu/all/test/010318,post_self,self,self,1,0.01387363888398534,0.9861263611160147,0.9861263611160147,-4.2637939453125,-0.0174560546875,-4.28125,0,B,D,,0,0,22
mmlu/all/test/010319,post_self,self,defer,1,0.16438227757581464,0.8356177224241854,0.8356177224241854,-1.6259765625,-0.1865234375,-1.8125,1,B,B,,0,0,28
mmlu/all/test/010320,post_defer,defer,defer,1,0.755276170890018,0.24472382910998203,0.24472382910998203,1.126953125,-1.4140625,-0.287109375,1,A,A,,0,0,16
mmlu/all/test/010321,post_self,self,self,1,0.0036167332400427288,0.9963832667599573,0.9963832667599573,-5.618560791015625,-0.006439208984375,-5.625,1,D,D,,0,0,25
mmlu/all/test/010322,post_self,self,self,1,0.004644005569652184,0.9953559944303478,0.9953559944303478,-5.367523193359375,-0.007476806640625,-5.375,1,C,C,,0,0,26
mmlu/all/test/010323,post_self,self,self,1,0.015720212471839357,0.9842797875281606,0.9842797875281606,-4.136962890625,-0.019287109375,-4.15625,0,B,C,,0,0,41
mmlu/all/test/010324,post_self,self,self,1,0.0008067260520220713,0.999193273947978,0.999193273947978,-7.1217193603515625,-0.0032806396484375,-7.125,1,D,D,,0,0,17
mmlu/all/test/010325,post_self,self,self,1,0.0028177691641006926,0.9971822308358993,0.9971822308358993,-5.868988037109375,-0.006011962890625,-5.875,1,A,A,,0,0,17
mmlu/all/test/010326,post_defer,defer,defer,1,0.5,0.5,0.5,0.0,-0.69921875,-0.69921875,0,B,C,,0,0,22
mmlu/all/test/010327,post_self,self,self,1,0.0036155237193923467,0.9963844762806077,0.9963844762806077,-5.618896484375,-0.006103515625,-5.625,1,D,D,,0,0,31
mmlu/all/test/010328,post_defer,defer,self,1,0.7549149868676283,0.24508501313237174,0.24508501313237174,1.125,-1.4140625,-0.2890625,1,C,C,,0,0,19
mmlu/all/test/010329,post_self,self,self,1,0.005962939431698666,0.9940370605683013,0.9940370605683013,-5.1162109375,-0.0087890625,-5.125,1,B,B,,0,0,33
mmlu/all/test/010330,post_self,self,self,1,0.01781453207738628,0.9821854679226137,0.9821854679226137,-4.009765625,-0.021484375,-4.03125,1,C,C,,0,0,19
mmlu/all/test/010331,post_defer,defer,defer,1,0.7049732336450086,0.29502676635499137,0.29502676635499137,0.87109375,-1.2265625,-0.35546875,1,A,A,,0,0,14
mmlu/all/test/010332,post_defer,defer,defer,1,0.9467445764217485,0.053255423578251526,0.053255423578251526,2.8779296875,-2.9375,-0.0595703125,0,A,C,,0,0,60
mmlu/all/test/010333,post_self,self,self,1,0.0019366191281101357,0.9980633808718898,0.9980633808718898,-6.244873046875,-0.005126953125,-6.25,1,B,B,,0,0,20
mmlu/all/test/010334,post_self,self,self,1,0.32124702583500586,0.6787529741649941,0.6787529741649941,-0.748046875,-0.392578125,-1.140625,0,B,A,,0,0,75
mmlu/all/test/010335,post_self,self,self,1,0.009831294855407962,0.990168705144592,0.990168705144592,-4.6123046875,-0.0126953125,-4.625,1,D,D,,0,0,81
mmlu/all/test/010336,post_self,self,self,1,0.0138853341866137,0.9861146658133862,0.9861146658133862,-4.262939453125,-0.018310546875,-4.28125,1,D,D,,0,0,21
mmlu/all/test/010337,post_self,self,self,1,0.002485755127986244,0.9975142448720138,0.9975142448720138,-5.99468994140625,-0.00531005859375,-6.0,1,B,B,,0,0,24
mmlu/all/test/010338,post_self,self,self,1,0.002816740361192812,0.9971832596388072,0.9971832596388072,-5.869354248046875,-0.005645751953125,-5.875,1,D,D,,0,0,12
mmlu/all/test/010339,post_defer,defer,defer,1,0.9578925819639607,0.042107418036039346,0.042107418036039346,3.12451171875,-3.171875,-0.04736328125,0,A,C,,0,0,23
mmlu/all/test/010340,post_defer,defer,defer,1,0.7769615827831184,0.22303841721688156,0.22303841721688156,1.248046875,-1.5078125,-0.259765625,0,A,C,,0,0,18
mmlu/all/test/010341,post_self,self,self,1,0.08502304338766825,0.9149769566123318,0.9149769566123318,-2.3759765625,-0.0927734375,-2.46875,1,A,A,,0,0,26
mmlu/all/test/010342,post_self,self,defer,1,0.4378234991142019,0.5621765008857982,0.5621765008857982,-0.25,-0.58203125,-0.83203125,1,C,C,,0,0,90
mmlu/all/test/010343,post_self,self,self,1,0.0024849228897405942,0.9975150771102594,0.9975150771102594,-5.995025634765625,-0.004974365234375,-6.0,1,D,D,,0,0,120
mmlu/all/test/010344,post_self,self,self,1,0.012621906294064627,0.9873780937059353,0.9873780937059353,-4.359619140625,-0.015380859375,-4.375,1,B,B,,0,0,47
mmlu/all/test/010345,post_self,self,self,1,0.025908020914060952,0.974091979085939,0.974091979085939,-3.626953125,-0.029296875,-3.65625,1,B,B,,0,0,47
mmlu/all/test/010346,post_self,self,self,1,0.06033531712196354,0.9396646828780365,0.9396646828780365,-2.74560546875,-0.06689453125,-2.8125,1,A,A,,0,0,88
mmlu/all/test/010347,post_defer,defer,defer,1,0.7985012129622341,0.20149878703776591,0.20149878703776591,1.376953125,-1.609375,-0.232421875,0,A,B,,0,0,17
mmlu/all/test/010348,post_defer,defer,defer,1,0.9466583448390965,0.0533416551609035,0.0533416551609035,2.876220703125,-2.9375,-0.061279296875,0,D,C,,0,0,69
mmlu/all/test/010349,post_self,self,self,1,0.4378234991142019,0.5621765008857982,0.5621765008857982,-0.25,-0.58203125,-0.83203125,1,A,A,,0,0,12
mmlu/all/test/010350,post_defer,defer,defer,1,0.9236956258912475,0.07630437410875246,0.07630437410875246,2.49365234375,-2.578125,-0.08447265625,1,B,B,,0,0,29
mmlu/all/test/010351,post_defer,defer,self,1,0.5926665999540697,0.4073334000459303,0.4073334000459303,0.375,-0.90625,-0.53125,0,A,B,,0,0,200
mmlu/all/test/010352,post_defer,defer,defer,1,0.977110159887611,0.022889840112389037,0.022889840112389037,3.75390625,-3.78125,-0.02734375,0,A,D,,0,0,101
mmlu/all/test/010353,post_defer,defer,defer,1,0.851829586557013,0.14817041344298698,0.14817041344298698,1.7490234375,-1.9140625,-0.1650390625,1,A,A,,0,0,37
mmlu/all/test/010354,post_defer,defer,defer,1,0.6783269517867622,0.32167304821323783,0.32167304821323783,0.74609375,-1.140625,-0.39453125,0,B,C,,0,0,11
mmlu/all/test/010355,post_defer,defer,defer,1,0.7986582931618891,0.20134170683811092,0.20134170683811092,1.3779296875,-1.609375,-0.2314453125,0,B,D,,0,0,30
mmlu/all/test/010356,post_defer,defer,defer,1,0.9048188745508808,0.09518112544911916,0.09518112544911916,2.251953125,-2.359375,-0.107421875,0,B,D,,0,0,15
mmlu/all/test/010357,post_defer,defer,defer,0,0.9877513424896643,0.012248657510335659,0.012248657510335659,4.3900146484375,-4.40625,-0.0162353515625,0,A,D,,0,0,58
mmlu/all/test/010358,post_self,self,defer,1,0.4378234991142019,0.5621765008857982,0.5621765008857982,-0.25,-0.5859375,-0.8359375,0,B,C,,0,0,16
mmlu/all/test/010359,post_self,self,defer,1,0.22270013882530884,0.7772998611746912,0.7772998611746912,-1.25,-0.2578125,-1.5078125,0,A,D,,0,0,12
mmlu/all/test/010360,post_defer,defer,defer,1,0.7314424129709252,0.26855758702907484,0.26855758702907484,1.001953125,-1.3203125,-0.318359375,0,D,B,,0,0,15
mmlu/all/test/010361,post_self,self,self,1,0.007662161172722026,0.992337838827278,0.992337838827278,-4.86376953125,-0.01123046875,-4.875,1,A,A,,0,0,31
mmlu/all/test/010362,post_defer,defer,defer,1,0.7306743976944328,0.26932560230556724,0.26932560230556724,0.998046875,-1.3203125,-0.322265625,1,B,B,,0,0,15
mmlu/all/test/010363,post_defer,defer,defer,1,0.6783269517867622,0.32167304821323783,0.32167304821323783,0.74609375,-1.140625,-0.39453125,0,A,C,,0,0,20
mmlu/all/test/010364,post_defer,defer,defer,1,0.5312093733737563,0.4687906266262437,0.4687906266262437,0.125,-0.765625,-0.640625,0,C,B,,0,0,63
mmlu/all/test/010365,post_self,self,self,1,0.11858909657632803,0.881410903423672,0.881410903423672,-2.005859375,-0.134765625,-2.140625,0,B,C,,0,0,15
mmlu/all/test/010366,post_self,self,self,1,0.002816740361192812,0.9971832596388072,0.9971832596388072,-5.869354248046875,-0.005645751953125,-5.875,1,C,C,,0,0,143
mmlu/all/test/010367,post_defer,defer,defer,1,0.8939128779923892,0.10608712200761083,0.10608712200761083,2.13134765625,-2.25,-0.11865234375,1,C,C,,0,0,177
mmlu/all/test/010368,post_defer,defer,defer,1,0.9705833913625824,0.029416608637417574,0.029416608637417574,3.496337890625,-3.53125,-0.034912109375,0,D,B,,0,0,122
mmlu/all/test/010369,post_self,self,self,1,0.004642313089055311,0.9953576869109447,0.9953576869109447,-5.367889404296875,-0.007110595703125,-5.375,1,B,B,,0,0,94
mmlu/all/test/010370,post_self,self,self,1,0.22270013882530884,0.7772998611746912,0.7772998611746912,-1.25,-0.2578125,-1.5078125,0,A,D,,0,0,11
mmlu/all/test/010371,post_self,self,self,1,0.022857100457730296,0.9771428995422697,0.9771428995422697,-3.75537109375,-0.02587890625,-3.78125,1,B,B,,0,0,74
mmlu/all/test/010372,post_defer,defer,defer,1,0.755276170890018,0.24472382910998203,0.24472382910998203,1.126953125,-1.4140625,-0.287109375,0,A,C,,0,0,16
